

year,riverEmissions,River unc (TgCO2),woodCropEmissions,Wood+Crop unc (TgCO2),fossilFuelEmissions,FF unc (TgCO2),Z-statistic,Mean dC_loss (TgCO2),netBiosphereEmissions,netCarbonEmissions,Mean FUR,isoa2,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon
2020,0.359687391581385,-0.35461840647189474,0.3181634295912701,0.31816373089128624,-0.28081679279781735,-0.26803517665911514,-0.11767987394600497,0.01924644301289821,0.11801892968999171,-0.258421786278751,-0.8868342952184084,MA,-0.012070843418848294,0.017403065459066308,-0.20350002302912842,-0.1187837084075823,-0.22192879868272009,-0.17266508157990249
2015,0.3709994730897541,-0.43546960069633855,0.02586245144780892,0.025862517264990375,-0.37322517723141896,-0.42947839398870447,-2.0947017562388885,0.022480495181697473,0.09939189047706101,-0.3849109815638395,-0.6911530246142897,MD,-0.3830543816452476,-0.38604366221062497,-0.3478663960768448,-0.45801785508567017,-0.36241111212143484,-0.29109184863945214
2016,0.3708861586390663,-0.4347176717090225,0.02586245144780892,0.025862517264990375,-0.37310548611314237,-0.42928527685754103,-0.8815292375591645,0.020571079740424034,0.0975161792537034,-0.386117564732468,-0.6911530246142897,MD,-0.3601975207089506,-0.3854423081311141,-0.3476803307259252,-0.4557679660081852,-0.35748079283313106,-0.29103044714101867
2017,0.37118385075945365,-0.43669307563897297,0.02586245144780892,0.025862517264990375,-0.3730285434543799,-0.428736897079426,-1.0050931052024696,0.019022893471399262,0.09607454032084092,-0.387063341025922,-0.6911530246142897,MD,-0.35298540807256723,-0.383304622392542,-0.34804219861853747,-0.45573976683742495,-0.35449239033498126,-0.2902739640275798
2018,0.3708938354859398,-0.43476865101668305,0.02586245144780892,0.025862517264990375,-0.37289519292985723,-0.428736897079426,-0.62316842339589,0.019832560777005247,0.09680117569834554,-0.3863760471590635,-0.6911530246142897,MD,-0.35648901336199734,-0.38340102963130696,-0.3478511913997725,-0.4556675785781494,-0.3534955084517993,-0.2894632861352867
2019,0.37121073877275884,-0.4368715000556495,0.02586245144780892,0.025862517264990375,-0.37267933776426293,-0.42947839398870447,-1.3757847081323855,0.016057302183902673,0.09320254561315178,-0.38870778479025947,-0.6911530246142897,MD,-0.361432513153873,-0.3837562961503351,-0.34759904894351057,-0.45502981827836064,-0.35404318426102,-0.28930356843883775
2020,0.3710348094444698,-0.4357041017194147,0.02586245144780892,0.025862517264990375,-0.3729486998849265,-0.42947839398870447,-1.9486717308422552,0.018678955167470465,0.09571051077619537,-0.38722824832894925,-0.6911530246142897,MD,-0.3687390973174321,-0.3809991540554099,-0.34739821647960417,-0.4556958142333843,-0.36530768028967947,-0.2906835139152115
2015,0.06860945577764542,-0.3773928717860871,0.0967265527920561,0.09672659727461376,-0.3743130872660144,-0.4294348686211413,1.005628013720406,0.2016859855866416,0.21760907276892685,-0.3009676601052937,1.1612963371047051,MG,-0.2709289227617261,0.16703685714511052,-0.18664771354997958,-0.383974125545247,-0.164849289089642,-0.2993853212090397
2016,0.0909666054876187,-0.22903840949298154,0.0967265527920561,0.09672659727461376,-0.3742539840659112,-0.4298987027212558,0.6237033319138264,0.24519723669365184,0.2643744306637212,-0.26716222153142144,1.1612963371047051,MG,-0.26855704372991024,0.17113168529709075,-0.18335573470265576,-0.3933468379778076,-0.15836513431578922,-0.2991713359898792
2017,0.12992136482763478,0.02945878732415706,0.0967265527920561,0.09672659727461376,-0.3741624683282442,-0.42838063810293575,1.084259565857055,0.25394758342794516,0.28078720289600123,-0.2552112779098239,1.1612963371047051,MG,-0.24867857083584355,0.18155371211618096,-0.1815379501449436,-0.3993329724958066,-0.1603425939949952,-0.29818289508424745
2018,-0.011842185024651371,0.03682190329547145,0.0967265527920561,0.09672659727461376,-0.37410422169625834,-0.42838063810293575,1.5335827209236192,0.1884671679125165,0.18842171530146226,-0.3217662167242372,1.1612963371047051,MG,-0.2717253249929533,0.07977988114375328,-0.1782099193000415,-0.4066775880463619,-0.14997835162386533,-0.29834977233607834
2019,0.08656241939044676,-0.25825891942446455,0.0967265527920561,0.09672659727461376,-0.37405537447174797,-0.4294348686211413,0.286710965613903,0.1617236421560328,0.1824856666818308,-0.32598829895843945,1.1612963371047051,MG,-0.27683269787951353,0.08320760028179418,-0.17382753658088404,-0.3917118920807998,-0.13328011212497978,-0.29691517439727616
2020,0.07284410356917359,-0.15968196521949315,0.0967265527920561,0.09672659727461376,-0.3744037806982887,-0.4294348686211413,1.1741241968703675,0.2515191714319341,0.2668222851655209,-0.26557967249808184,1.1612963371047051,MG,-0.277287663398172,0.1008352369181201,-0.17202462420923678,-0.3890886794458749,-0.13269963661075954,-0.3003073301536923
2015,-0.0001745207317543006,-0.0467952849452918,0.7304278515039161,0.7304277006914734,0.17977416008379213,0.9351041924142124,-0.3311083726026231,-0.1242916253903917,-0.06049709319324859,0.17629865209885012,2.1918843622863995,MX,0.9279284524554925,1.5138417704351788,0.6995008274009946,1.3286276473636445,0.7865211979489566,0.7651749843136746
2016,0.003939164336084251,-0.019494873410448536,0.7304278515039161,0.7304277006914734,0.18331920999916151,0.9431801549895459,-0.6119353445192258,0.07867227520099736,0.1372723091118816,0.32329319771539783,2.1918843622863995,MX,0.98930410124336,1.5406595931471656,0.7377138558888275,1.4073234498059277,0.8793814982169557,0.735292067214604
2017,-0.03942740080023379,-0.30726725050512327,0.7304278515039161,0.7304277006914734,0.16610333292948445,0.8769327806317155,-0.17384526832932554,0.37805982966698953,0.41894351669897095,0.5054105162605986,2.1918843622863995,MX,0.9853385777486039,1.5318627287071953,0.8112036134335127,1.4162706827407563,0.9985948857597934,0.746668919158266
2018,-0.007225599814229197,-0.0935810926514331,0.7304278515039161,0.7304277006914734,0.15442317008010223,0.8769327806317155,-0.9152284741891568,0.4340862357191833,0.47985387782182104,0.5350575053581886,2.1918843622863995,MX,0.998451603021324,1.498064379796558,0.8106986574990966,1.3474307626124793,1.0189566188690808,0.6866901961349676
2019,-0.007819936346373473,-0.09752494189272082,0.7304278515039161,0.7304277006914734,0.13937612348377781,0.9351041924142124,-0.724266133285867,0.4388126892092346,0.48431919972087606,0.5198688071863152,2.1918843622863995,MX,0.984557974092741,1.4727168679166849,0.7609473158544501,1.2549863288010197,1.0840572807883544,0.6808086217886633
2020,-0.010142039656257804,-0.11293376312711091,0.7304278515039161,0.7304277006914734,0.09882276253180133,0.9351041924142124,-0.9152284741891568,0.6070469237808872,0.6470816599213464,0.5876614981022001,2.1918843622863995,MX,0.8422673065655448,1.3594109230029738,0.7843555987982875,1.1920978560598874,1.0511689030062956,0.4936587196906502
2015,0.36645042698749597,-0.41694873163551976,0.07605114935976062,0.0760512085554464,-0.3678959187692431,-0.42475906562934,-0.8815292375591645,0.013307856981687483,0.09369880602188539,-0.3824977390769988,-0.6520167704934655,MK,-0.3706041963263228,-0.36864805980677456,-0.3543441090193673,-0.46970619139865155,-0.36710419628480584,-0.29069145014209546
2016,0.36784694639480464,-0.42621567130508237,0.07605114935976062,0.0760512085554464,-0.36751913158574456,-0.42483629540187046,-0.6568676600258824,0.01732294183987151,0.09787858169916439,-0.3790217802452513,-0.6520167704934655,MK,-0.3680571766789984,-0.3639879272465868,-0.3519179337443903,-0.4698472607905044,-0.36661411478910044,-0.2914482917117463
2017,0.36793220130344606,-0.4267813987819857,0.07605114935976062,0.0760512085554464,-0.36739017811089136,-0.4237395073790822,-1.1735892883524315,0.01897258250959084,0.0994965328091123,-0.37769692384855813,-0.6520167704934655,MK,-0.3718755643735902,-0.36950127394796545,-0.3532564051918027,-0.46988867011404484,-0.36945665579310416,-0.29022666621846827
2018,0.3690283140725523,-0.4340548585459086,0.07605114935976062,0.0760512085554464,-0.36698920144375635,-0.4237395073790822,0.9269964615837573,0.021431730277996525,0.10210552388256722,-0.3753244231355842,-0.6520167704934655,MK,-0.36854276627751636,-0.3624656817134862,-0.35281057812890154,-0.46986149965588964,-0.3671153182520134,-0.2914905091226211
2019,0.36766426410816155,-0.425003443285084,0.07605114935976062,0.0760512085554464,-0.3663229970247379,-0.42475906562934,0.10698170358727724,0.021187786545354418,0.10159141865093153,-0.37488022305209534,-0.6520167704934655,MK,-0.3686122642267956,-0.35989519849772594,-0.3543490281885115,-0.46918610060978405,-0.36795189111247767,-0.290050768112612
2020,0.36778442676344253,-0.4258008087022007,0.07605114935976062,0.0760512085554464,-0.36707665133809264,-0.42475906562934,-1.63414552229566,0.013292977701640714,0.09395562135240548,-0.3813102013384431,-0.6520167704934655,MK,-0.36766719666342357,-0.3631592575409315,-0.355258718375795,-0.4691937119653913,-0.36726841916720215,-0.29292808090123884
2015,0.26441572170984823,-0.17273743346511167,0.08279095707885357,0.0827910452314465,-0.37270664515584684,-0.43064720240386356,0.8034325939404521,0.29538506875396575,0.34719764836092987,-0.20552585838640827,-0.15629088496303079,ML,-0.2435510968019841,0.26537141132881553,-0.2811713173375319,-0.39789308860508416,-0.27706393268029267,-0.30344819600328715
2016,0.24562268626795827,-0.0480308979688042,0.08279095707885357,0.0827910452314465,-0.372596524758669,-0.4306261086842008,1.0280941714737344,0.4385310045193881,0.4822674567044889,-0.10796079284360666,-0.15629088496303079,ML,-0.24865380786263427,0.23831305737247976,-0.2806478519523082,-0.38657380141711706,-0.2549568596672555,-0.30373071436809984
2017,0.24772191337828847,-0.06196393587332143,0.08279095707885357,0.0827910452314465,-0.37243914464322514,-0.43058394971143354,2.544559819823389,0.29925520877227507,0.3475582978007217,-0.20493868291836181,-0.15629088496303079,ML,-0.24341772621752453,0.200461588173091,-0.2805061740869856,-0.3790521120931763,-0.24649573978114356,-0.3010013149252271
2018,0.25777610638039633,-0.12867945481752766,0.08279095707885357,0.0827910452314465,-0.37232091540120227,-0.43058394971143354,1.1741241968703675,0.26538879852413133,0.3167426082336606,-0.2270224136174142,-0.15629088496303079,ML,-0.2451285459970038,0.205391453196266,-0.2808153202402935,-0.41091479593508484,-0.23663200619110908,-0.3013862558044795
2019,0.24899345067061643,-0.07039833781642788,0.08279095707885357,0.0827910452314465,-0.372220354304215,-0.43064720240386356,1.4998834842936268,0.2652712136323386,0.31484204984983877,-0.22827056817120053,-0.15629088496303079,ML,-0.23753517901739626,0.2143308412453076,-0.28071620093280675,-0.3946970778816035,-0.23088322333280747,-0.30177477436933614
2020,0.25290616617389977,-0.09636201198823857,0.08279095707885357,0.0827910452314465,-0.3726915695569799,-0.43064720240386356,0.8371318305704445,0.3684120292223492,0.4157138700943329,-0.1560845353058359,-0.15629088496303079,ML,-0.24995014833545065,0.21924283213432136,-0.28138216792553894,-0.39714161565898,-0.2244337035870293,-0.3026782476057269
2015,-0.3985038173793035,0.38776444319348646,0.04294233712822667,0.04294240102046665,-0.31798431129518556,-0.3759020825053721,-1.1848223672290954,0.3320676621148957,0.2446914602536736,-0.21251947039218713,1.1743417551449795,MM,0.10487649053645103,-0.37816717265708466,0.23643872357219012,-0.13902754090237304,0.042394435018721324,-0.24406515644498764
2016,-0.526613818852922,-0.41208471410731046,0.04294233712822667,0.04294240102046665,-0.31476658460975976,-0.36625590457700563,-0.6905668966558746,0.37257286744131063,0.2579384688945379,-0.1990276958326152,1.1743417551449795,MM,0.16873024704441844,-0.366578502637247,0.23926230984348537,-0.130315255150834,0.0368487556508087,-0.24479970192214798
2017,-0.564718981739937,-0.1592294338001403,0.04294233712822667,0.04294240102046665,-0.3138426331337502,-0.3715481224211377,-0.6456345811492182,0.08308445362160082,-0.030696103355158495,-0.40609874394507955,1.1743417551449795,MM,0.09259341566018507,-0.35631112897518996,0.2475058406076771,-0.13406835321278626,0.03674644847857242,-0.22233731250604988
2018,-0.44413533808203054,0.08496972944952544,0.04294233712822667,0.04294240102046665,-0.3016038736627162,-0.3715481224211377,-0.6568676600258824,0.08671628959010876,-0.0026490199017676227,-0.37089475643740616,1.1743417551449795,MM,0.0898572938944993,-0.36629469538205645,0.2482541490099421,-0.15959151682620468,0.0459393023663242,-0.2194876862972259
2019,-0.36863269186470454,0.5859807891955136,0.04294233712822667,0.04294240102046665,-0.29478296463901765,-0.3759020825053721,-1.2634539193657444,0.2974013851321143,0.21713036614541378,-0.20401591274154268,1.1743417551449795,MM,0.07298932220265868,-0.3646407127490674,0.2440335883302395,-0.17306720518290072,0.046938275711244745,-0.2207712549322148
2020,-0.4605215010612143,0.09748070632953978,0.04294233712822667,0.04294240102046665,-0.3006980814307963,-0.3759020825053721,-0.8702961586825003,0.5031370151592438,0.3980645412222443,-0.0807383296450359,1.1743417551449795,MM,0.06563872842604483,-0.3624299071394473,0.23693059992119675,-0.19072747658234723,0.04257888073980008,-0.22464941756954063
2015,0.30842262731180825,-0.3546677045874108,0.07092558851283326,0.07092569847607412,-0.3514287279178397,-0.39060392117881876,-0.4546722402459283,-0.20074486287404586,-0.12621611351332415,-0.5209836997731332,0.24811707428548244,MN,-0.3837440027858528,0.4966538360430511,-0.3600170765108083,-0.4760644958033162,-0.3761012031816861,-0.27539814854221406
2016,0.31122953397884234,-0.3360415492884734,0.07092558851283326,0.07092569847607412,-0.3497556790708601,-0.38621665522143267,-0.4659053191225924,-0.25771658956946847,-0.18092403065531787,-0.5583994484482936,0.24811707428548244,MN,-0.367071182660957,0.5643716984825178,-0.35924783049192377,-0.4759627228335144,-0.3736229159647088,-0.2760160944327614
2017,0.3137016501153496,-0.3196376013504924,0.07092558851283326,0.07092569847607412,-0.34930432477751155,-0.36740111421537597,-0.1626121894526614,-0.1012729354697193,-0.02862648161796954,-0.4479900621477903,0.24811707428548244,MN,-0.3755788351615006,0.5821943687118138,-0.35906593106464846,-0.4758518156308798,-0.3761396648521442,-0.27203293368989656
2018,0.311903686859374,-0.33156837733250966,0.07092558851283326,0.07092569847607412,-0.3424877556989413,-0.36740111421537597,-0.4996045557525848,-0.08898396674253455,-0.017068411615792353,-0.43131340809525986,0.24811707428548244,MN,-0.35995033543608135,0.5781160555157993,-0.35851356805467427,-0.4756582734134536,-0.3736415016066181,-0.26750289225744545
2019,0.31099037067239776,-0.33762856939181857,0.07092558851283326,0.07092569847607412,-0.33891301142216745,-0.39060392117881876,0.17438017684726193,-0.06961764522860592,0.00153669275051219,-0.4135195558144258,0.24811707428548244,MN,-0.37152030512248363,0.643621117082504,-0.35769053641597087,-0.47517916236955715,-0.3734321075472068,-0.26355807776008583
2020,0.3112496309352979,-0.3359088235928532,0.07092558851283326,0.07092569847607412,-0.34183585025702995,-0.39060392117881876,-0.005349085179363874,0.08408608624845017,0.150725557416946,-0.309480466437266,0.24811707428548244,MN,-0.3590322833042138,0.705224456222709,-0.35736803558235175,-0.47520608757242694,-0.3728115817931606,-0.2687514961698197
2015,0.22779830507797658,-0.2943663128908341,0.10104873102451602,0.1010488574130933,-0.3695375829603998,-0.42139121558942055,0.3990417543805441,0.18019325409829715,0.22948560336921198,-0.2865588478955964,1.0960692469033324,MZ,-0.27501948758481254,-0.30761609555295183,-0.1334989825963929,-0.3700724402754066,-0.23696438438247724,-0.27083508011742
2016,0.23446268442960114,-0.25014400719152974,0.10104873102451602,0.1010488574130933,-0.3693398870388951,-0.4167105163496005,0.500139464270521,0.2828655767429517,0.33046162091476017,-0.21347917521299464,1.0960692469033324,MZ,-0.27947846279617916,-0.2952382421651877,-0.13299855194164653,-0.3802427294037663,-0.23578590046369816,-0.28179379324974285
2017,0.2244580194718386,-0.3165302400051734,0.10104873102451602,0.1010488574130933,-0.36903796390886057,-0.41560359423207544,-0.9713938685724773,-0.35183935266247945,-0.2874160742409076,-0.6588061677486432,1.0960692469033324,MZ,-0.25339204010721206,-0.29248380519027134,-0.13423830914863866,-0.3675622172837228,-0.2189391507547514,-0.2759864797190276
2018,0.21815748075367422,-0.358340730206921,0.10104873102451602,0.1010488574130933,-0.36881506204288683,-0.41560359423207544,0.3316432811205594,0.0716287106025997,0.1221862619325545,-0.36307314974731963,1.0960692469033324,MZ,-0.24853980254247804,-0.293256649984604,-0.12617381045439652,-0.3663531605305775,-0.1708244267662885,-0.27704377747209874
2019,0.20749561674594444,-0.4290888350003439,0.10104873102451602,0.1010488574130933,-0.3686202099275321,-0.42139121558942055,-0.2412437415893102,0.21851245347436685,0.2625368158370449,-0.26159516299284,1.0960692469033324,MZ,-0.25092810952705624,-0.2750866555029147,-0.11946889142513947,-0.32759336803860434,-0.15590504960273643,-0.28344873182758024
