IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022
Non-Annex_I,Western_Africa,GNQ,Equatorial Guinea,3.A.2,Manure Management,CH4,fossil,0.015021,0.015267,0.015744,0.01596,0.016564,0.017388,0.017072,0.017347,0.017649,0.017801,0.01792,0.018544,0.018806,0.019103,0.019618,0.01975,0.020115,0.020312,0.020692,0.021089,0.021546,0.021883,0.02228,0.022677,0.022924,0.023221,0.023468,0.023765,0.024112,0.024526,0.024873,0.02527,0.02527,0.02532,0.02545,0.02565,0.025717,0.025847,0.026047,0.026047,0.026414,0.026734,0.027086,0.027555,0.027655,0.02782843,0.02801508,0.0282915,0.02852288,0.02873007,0.02866709,0.028834822,0.029003614
Non-Annex_I,Western_Africa,GNQ,Equatorial Guinea,4.A,Solid Waste Disposal,CH4,fossil,0.075530021,0.085352761,0.083297262,0.080452445,0.077484865,0.074970544,0.073041222,0.071686556,0.071239319,0.072132027,0.074658609,0.080129721,0.087698577,0.096624921,0.105891925,0.114644766,0.125057439,0.135283163,0.145228029,0.155402815,0.166295274,0.175099392,0.21119819,0.237068055,0.267888698,0.303464864,0.386203375,0.538283089,0.621997847,0.703585465,0.783803861,0.92660058,1.03509764,1.136258043,1.286968282,1.420935185,1.540854964,1.686007173,1.852432885,1.986259295,2.084553158,2.216125494,2.365351628,2.473720523,2.596287541,2.679178122,2.736760524,2.810004998,2.89343532,2.975329624,3.059541823,3.135648636,3.213648624
Non-Annex_I,Western_Africa,GNQ,Equatorial Guinea,4.C,Incineration and Open Burning of Waste,CH4,fossil,0.005882514,0.005780141,0.005579519,0.005321682,0.005067179,0.004863799,0.004719322,0.004629506,0.004617263,0.004707399,0.004914385,0.00526331,0.005739944,0.00628975,0.006833579,0.007312814,0.007721454,0.008060025,0.008354343,0.008648817,0.008977611,0.009356971,0.009769861,0.010217199,0.010696571,0.011207572,0.011796935,0.012435101,0.013123708,0.013863367,0.014655498,0.015503225,0.016411136,0.017388224,0.018446366,0.019595655,0.020826184,0.022155204,0.023616268,0.025077333,0.026669355,0.027847409,0.029065544,0.030293665,0.031550586,0.032832064,0.034085548,0.035355064,0.036638563,0.03747399,0.038328467,0.039427747,0.040558556
Non-Annex_I,Western_Africa,GNQ,Equatorial Guinea,4.D,Wastewater Treatment and Discharge,CH4,fossil,1.382980823,1.362644849,1.323173412,1.27234044,1.221252319,1.178776603,1.145805331,1.122016063,1.113325243,1.126379879,1.165251771,1.229685726,1.320199198,1.425212969,1.540929536,1.645667106,1.725550911,1.792197264,1.85013889,1.906888171,1.968264842,2.03118758,2.097813625,2.16895119,2.245295378,2.342016741,2.433372152,2.532315233,2.638486002,2.751012426,2.869383313,6.489707948,6.764312453,7.046367388,7.337905208,7.639904449,7.988101423,8.165456494,8.35141947,8.566984677,8.764088002,11.18455433,12.15318125,12.34809115,12.54505353,12.74152294,12.96105184,13.18044623,13.39921404,13.61728286,12.80396273,13.67026059,13.23683144
Annex_I,OECD_Europe,GRC,Greece,1.A.1.a,Main Activity Electricity and Heat Production,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,0.001380012,0.001380012,0.001079943,0.000719961,,,1.00E-06,1.90E-05,,0.001299997,0.001948001,0.001149,0.00133,0.001155996,0.001130001,0.001371001,0.001382,0.002288002,0.001981001,0.002429001,0.003073002,0.002992,0.003021002,0.003760034,0.007806029,0.008125435,0.010056024,0.02727959,0.037271752,0.037329087,0.037452809
Annex_I,OECD_Europe,GRC,Greece,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66E-06,4.40E-07,,,
Annex_I,OECD_Europe,GRC,Greece,1.A.2,Manufacturing Industries and Construction,CH4,bio,,,,,,,,,,,,,,,,,,,,0.149820073,0.239749058,0.244399044,0.245158016,0.246179061,0.23918994,0.244198031,0.244134996,0.249717954,0.241171956,0.247599966,0.292243024,0.282987062,0.298766933,0.252893997,0.259301993,0.30565199,0.274629954,0.295420937,0.330847933,0.303998945,0.307466913,0.327097006,0.239021055,0.145424788,0.18603134,0.228259001,0.163917016,0.158634134,0.160117626,0.149906653,0.163700132,0.163719842,0.163762373
Annex_I,OECD_Europe,GRC,Greece,1.A.3.b_noRES,Road Transportation no resuspension,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005797165,0.010684981,0.008659441,0.009798845,0.016065543,0.01333098,0.01333098,0.015124794,0.016433107,0.017402452,0.017896618,0.019397767,0.018077008,0.021149731,0.022742726,0.022632736,0.022870378
Annex_I,OECD_Europe,GRC,Greece,1.A.3.c,Railways,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000110406,0.000331205,0.000331205,0.000220799,0.000210751,0.000207335,,,,
Annex_I,OECD_Europe,GRC,Greece,1.A.3.d,Water-borne Navigation,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000110406,,0.000110406,5.61E-05,3.80E-05,5.10E-05,4.57E-05,4.66E-05,4.96E-05
Annex_I,OECD_Europe,GRC,Greece,1.A.3.e,Other Transportation,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68E-05,1.37E-05,1.77E-05,1.16E-05,1.18E-05,1.21E-05
Annex_I,OECD_Europe,GRC,Greece,1.A.4,Residential and other sectors,CH4,bio,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,5.652000586,6.2802,6.2802,4.3161,8.817899414,8.817899414,8.817899414,8.817904417,8.817909421,8.817909421,8.961308999,8.940599442,8.976619946,8.962319575,8.941695046,8.947718869,8.913869631,8.894509412,8.922194614,8.963864951,8.952004747,10.06567034,8.310805493,7.39203049,7.61668488,10.08161052,12.240505,10.54112669,10.16180215,10.81374403,9.43671616,9.576599761,9.272727851,8.805117371,8.260000223,8.260043552,8.26013705
Annex_I,OECD_Europe,GRC,Greece,1.A.5,Non-Specified,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00030018,,,,,,,,,,,,0.001139396,0.001192317,,0.00036802,0.00036802,,0.000317946,0.000353785,0.00049061,0.000497379,0.000511987
Annex_I,OECD_Europe,GRC,Greece,1.B.1,Solid Fuels,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148795441,0.074397839,0.074397839,0.074397839,0.148795441,0.074397839,0.148795441,0.074397839,0.074397839,0.074397839,0.074397839,0.148795441,0.074397839,0.074397839,0.074397839,0.074397839
Annex_I,OECD_Europe,GRC,Greece,1.B.2,Oil and Natural Gas,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090449115,0.174034387,0.131707104,0.14812207,0.235476099,0.205092065,0.260162939,0.279744385,0.287290259,0.271260254,0.280508057,0.282440063,0.315585693,0.373018328,0.363323801,0.327805305,0.332892898
Annex_I,OECD_Europe,GRC,Greece,3.C.1,Emissions from biomass burning,CH4,bio,1.1258723,1.154444019,1.107220095,1.0749184,1.236536528,1.219802257,1.303167772,1.041881044,1.405663235,1.338835331,1.642965527,1.647600646,1.705803047,1.380289447,1.582640713,1.316528932,1.545188938,1.575031733,1.627717034,1.703264173,1.331511556,1.829604629,1.479353634,1.416201813,1.544983999,1.448188452,1.419168292,1.436853441,1.359058856,1.333944282,1.455572282,1.445059955,1.400931474,1.326920387,1.446226884,1.435961454,1.316819314,1.274692563,1.524949695,1.473201438,1.329960272,1.341565018,1.322085295,1.335285449,1.159981714,1.146478198,1.082030427,0.992859258,0.828358655,0.797851767,0.846348846,0.800546788,0.885008618
Annex_I,OECD_Europe,GRC,Greece,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,0.087845147,0.111324555,0.122280058,0.155383789,0.158590961,0.17699351,0.196182125,0.203408205,0.231601729,0.250299599,0.264931698,0.259062755,0.26333802,0.286162191,0.294368461,0.327632497,0.31551678,0.354369369,0.379621355,0.419556666,0.439661143,0.44477401,0.520575809,0.508472124,0.545656863,0.557382322,0.530401376,0.542100003,0.591230861,0.689868115,0.811191276,0.777766491,0.790684395,0.825953286,0.844528621,0.847848392,0.841844899,0.952041993,0.96288886,0.80728734,0.816075744,0.85826472,0.815791544,0.730137362,0.606756454,0.586290645,0.685613687,0.760965179,0.762200231,0.768048769,0.682521472,0.719359339,0.666060217
Annex_I,OECD_Europe,GRC,Greece,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,fossil,0.011351977,0.01161556,0.012159565,0.022300164,0.029985526,0.027530475,0.025487526,0.02505653,0.026473874,0.033000158,0.029779594,0.031694358,0.036531573,0.030858701,0.028453974,0.02383386,0.036955246,0.041535595,0.048026055,0.054639835,0.051243124,0.053387769,0.051788978,0.050387439,0.057479173,0.058553771,0.065073523,0.066225099,0.069119502,0.059358874,0.076180574,0.075812854,0.079580947,0.074374227,0.07898791,0.084234502,0.097282034,0.099202139,0.085970145,0.079811356,0.08309381,0.066598482,0.090815265,0.116702946,0.117158817,0.112925225,0.123889706,0.118345974,0.115348692,0.103143631,0.100038041,0.106131681,0.11667999
Annex_I,OECD_Europe,GRC,Greece,1.A.2,Manufacturing Industries and Construction,CH4,fossil,0.366930122,0.262942764,0.302695671,0.35230829,0.35890193,0.355407313,0.376308503,0.379211205,0.402894825,0.441827814,0.418363268,0.365125531,0.413005646,0.531413449,0.590722609,0.611662363,0.592067539,0.60632366,0.621665294,0.599507821,0.606757927,0.615815646,0.575565958,0.552710966,0.55397592,0.580197035,0.590106968,0.580279548,0.581396875,0.503766072,0.553310321,0.581654458,0.519680262,0.476666497,0.429116443,0.392345623,0.384629455,0.465441695,0.369010132,0.253486799,0.298384019,0.232919724,0.24241575,0.224095924,0.236534563,0.311724491,0.281105059,0.218564057,0.237949484,0.191805027,0.16461334,0.162255641,0.169728182
Annex_I,OECD_Europe,GRC,Greece,1.A.3.a,Civil Aviation,CH4,fossil,0.004706999,0.0047655,0.005211,0.0056165,0.004390999,0.0044125,0.005530001,0.005443001,0.0061965,0.006282002,0.007506499,0.0073565,0.008023001,0.008001999,0.0085615,0.008389001,0.0076795,0.007399501,0.008454001,0.008152999,0.010109001,0.009935999,0.010385498,0.010901,0.009567998,0.0082775,0.008707502,0.008363499,0.007826,0.007439002,0.010685498,0.0090945,0.008320501,0.007954999,0.008427999,0.0084495,0.0075895,0.007503499,0.0072025,0.006087,0.004968,0.004644999,0.003913999,0.003699,0.0037635,0.003505001,0.003956999,0.004085542,0.004650585,0.004702888,0.001896082,0.002284193,0.003501082
Annex_I,OECD_Europe,GRC,Greece,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,1.154788561,1.270888254,1.518326611,1.618055279,1.419191084,1.551038952,1.826652126,2.09361021,2.375530578,2.395267721,2.420689243,2.582694644,2.693472004,2.816839714,2.977960155,3.174392579,3.326071864,3.527507012,3.750541949,4.055476109,4.214900926,4.261909927,4.316216513,4.301027009,4.233662768,4.220326235,4.238678687,4.126392224,4.07930471,3.920097691,3.764134627,3.710460123,3.686439663,3.665950054,3.527972571,3.462179885,3.384990059,3.406991592,3.218705452,3.230715861,2.89991528,2.92846405,2.150913404,2.361722564,2.32497815,2.319875382,2.317784569,2.181310916,2.121077123,2.106176283,1.715358259,1.790861825,1.971657974
Annex_I,OECD_Europe,GRC,Greece,1.A.3.c,Railways,CH4,fossil,0.020074164,0.021935221,0.025638594,0.023892783,0.015695699,0.009831839,0.009620122,0.009065591,0.00844906,0.008813436,0.008106282,0.009853242,0.008939987,0.009420057,0.008890524,0.009358468,0.009777377,0.009070357,0.009601079,0.009777871,0.011192196,0.008717132,0.008417965,0.008540338,0.009247493,0.007656392,0.008009977,0.007425179,0.007425179,0.007071593,0.007071593,0.007071593,0.007071593,0.007071593,0.007071593,0.007071593,0.007248386,0.006541232,0.006364439,0.005303699,0.003535805,0.002651858,0.004419752,0.003005427,0.007071593,0.007071593,0.007071593,0.006899057,0.006536644,0.001885176,0.001288094,0.001362408,0.001535805
Annex_I,OECD_Europe,GRC,Greece,1.A.3.d,Water-borne Navigation,CH4,fossil,0.011033403,0.014910007,0.016997412,0.05486881,0.043238997,0.041151592,0.111582796,0.116964401,0.087829017,0.114619388,0.139925796,0.13137601,0.111302792,0.129434204,0.120317398,0.110135208,0.090824986,0.090792775,0.133597782,0.149482184,0.166555211,0.171137395,0.175173605,0.160649993,0.168594986,0.160027,0.136887796,0.16557519,0.255606415,0.251659789,0.144506605,0.196678993,0.177646027,0.175438197,0.196845578,0.189089585,0.207275599,0.193424007,0.173903796,0.258106816,0.21017219,0.151117401,0.153927211,0.12617781,0.131363401,0.156585789,0.162939007,0.167083857,0.180346104,0.187662012,0.150768084,0.153831586,0.163678559
Annex_I,OECD_Europe,GRC,Greece,1.A.3.e,Other Transportation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69E-05,9.72E-05,6.48E-05,3.96E-05,6.93E-05,7.92E-05,0.000133199,0.000285301,1.44E-05,1.35E-05,,0.001369804,0.000767403,0.000950802,0.000127802,0.000255604,0.000239401,0.000285519,0.000145056,5.72E-05,6.05E-05,6.82E-05
Annex_I,OECD_Europe,GRC,Greece,1.A.4,Residential and other sectors,CH4,fossil,0.612896135,0.669995899,0.696833562,0.807619619,0.736633032,0.806494826,0.855632291,0.720054859,0.70218462,1.025668667,0.76289782,0.766896189,0.64538107,0.511303798,0.691610836,0.753722587,0.618094046,0.713948104,0.746982553,0.717481845,0.613076437,0.761343656,0.73929834,0.729539999,0.736509584,0.691004556,0.76428558,0.78546431,0.72791944,0.620907892,0.658394769,0.678778194,0.484644097,0.518165602,0.493487239,0.569474996,0.569393601,0.492445205,0.540840612,0.441833555,0.392112203,0.411775233,0.221353396,0.221530184,0.242704815,0.283029604,0.255609058,0.271375177,0.246641403,0.262285913,0.261219739,0.271363034,0.267989148
Annex_I,OECD_Europe,GRC,Greece,1.A.5,Non-Specified,CH4,fossil,0.055914003,0.067477986,0.073712002,0.085624038,0.078990012,0.081572007,0.089461995,0.066018008,0.021544017,0.055784003,0.055814023,0.05083801,0.053524009,0.051794023,0.063608002,0.078304001,0.043716013,0.05595001,0.01736199,0.016779983,0.02096201,0.001599986,,,,,,,,,,,,,0.00485961,,,,,,,0.052379267,0.166283996,0.10501397,0.098970007,0.11851646,0.127885773,0.101964947,0.095500194,0.093500134,0.148232099,0.154975039,0.173479671
Annex_I,OECD_Europe,GRC,Greece,1.B.1,Solid Fuels,CH4,fossil,7.311842947,10.08695784,10.79406784,12.41157806,13.08585289,16.72524571,20.40902628,21.39716588,19.70204962,21.40533708,21.05245733,24.46446155,25.57327314,27.91431604,30.33623793,33.95382187,35.48084965,41.8935528,44.12285967,49.97489987,49.96030556,48.4505175,49.09409195,50.2729517,51.66068398,52.70812684,50.45626061,54.08450218,57.0311277,56.38720752,57.70221446,58.89819869,60.23228929,57.38228165,59.98472036,59.9226343,57.34218135,58.87735491,57.05528217,57.38160589,51.34210792,52.67195538,56.46031526,47.22126915,44.80625154,39.8309516,27.88080833,32.05467064,30.00205392,21.66903884,11.44216206,9.847705011,11.48898918
Annex_I,OECD_Europe,GRC,Greece,1.B.2,Oil and Natural Gas,CH4,fossil,35.77044377,37.22312017,38.86381779,41.7572995,42.96141353,44.28422301,45.21029428,46.13113338,47.39088094,49.173912,50.14499884,53.12606345,55.38456102,56.89645925,57.96340049,58.66512724,60.23217445,60.70546591,61.21159727,60.91126184,61.09867676,60.86546905,60.70862115,60.02783984,60.51860604,60.91667947,62.03578305,62.16282955,62.37260349,59.50881595,60.6573022,59.37446592,59.35702229,58.4752123,57.45895753,56.45541359,55.31037583,54.64815958,53.583865,51.82649542,51.18723535,50.80827311,51.37521551,43.25901123,36.00725788,28.30985517,21.11432826,13.29431495,13.75967949,13.03619121,12.55425794,12.08604053,11.78971003
Annex_I,OECD_Europe,GRC,Greece,2.B,Chemical Industry,CH4,fossil,0.004389,0.004554,0.00495,0.004752,0.004686,0.004719,0.004125,0.004422,0.004653,0.004587,0.004587,0.004587,0.0064967,0.0053127,0.0055893,0.0054632,0.0039785,0.0033,0.003498,0.003597,0.003399,0.00363,0.003432,0.003168,0.003366,0.003441096,0.003467178,0.00363,0.00396,0.00396,0.00429,0.00462,0.00495,0.00495,0.00495,0.00561,0.00561,0.00594,0.00594,0.006072,0.006204,0.006336,0.006468,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.006715651,0.00724161,0.00688989
Annex_I,OECD_Europe,GRC,Greece,2.C,Metal Industry,CH4,fossil,0.16218356,0.14215267,0.14081199,0.17060483,0.17408237,0.099448987,0.107614694,0.10783058,0.087392525,0.11775291,0.095371419,0.09052769,0.047676904,0.01454838,0.038129971,0.043790989,0.04213,0.0462,0.0484,0.0495,0.0495,0.02475,,,,,,,,,0.0898282,0.0976305,0.1075371,0.1049136,0.1056,0.1045,0.0968,0.099,0.0964304,0.0466653,0.0765556,0.10329,0.10604,0.09614,0.1045,0.098043,0.096668,0.094754,0.08877,0.06765,0.033164812,0.021076033,0.021076033
Annex_I,OECD_Europe,GRC,Greece,3.A.1,Enteric Fermentation,CH4,fossil,149.155694,146.0591507,148.754091,155.5077126,168.5513062,169.1525152,168.3712343,163.5256927,157.5451496,154.4028703,152.4437926,150.070625,146.1319105,144.2586084,141.8659689,140.1666266,140.6953848,140.071059,142.6090204,143.0299866,141.972881,139.5878517,139.159838,138.6537127,138.34519,139.0185842,139.8097762,139.6262085,139.2951162,139.3027626,140.1213594,138.729467,139.6052576,138.1040236,139.0940071,135.5486241,137.0282188,139.595755,140.8899339,136.4599493,138.5742746,137.4160935,137.0799187,133.1672694,130.6461977,128.119607,126.474494,127.8379271,118.006236,116.8419,115.910378,113.5227142,111.2583461
Annex_I,OECD_Europe,GRC,Greece,3.A.2,Manure Management,CH4,fossil,30.69675635,30.973484,33.14554728,35.82102543,39.20703576,39.10694629,37.72599714,37.12493231,35.65402115,35.37371577,34.97484221,34.57908624,33.73129382,33.76663624,32.65372927,32.27748136,31.29954918,32.04222907,30.49483911,30.60726995,30.27161313,29.52129954,29.46185215,29.43293992,29.4399836,29.30787947,29.24820141,29.15571164,29.39600319,29.42193573,30.43404841,29.18801751,28.29089192,28.32057364,29.49256817,29.70819415,29.7191343,29.70350026,29.62507978,28.52075631,28.39350528,28.22348528,27.67456868,26.86852687,26.98544835,27.11347278,27.11643057,27.91842754,26.65299174,26.36357605,26.52035344,26.40624706,26.32412798
Annex_I,OECD_Europe,GRC,Greece,3.C.7,Rice cultivations,CH4,fossil,6.29156,5.844674,5.77239344,6.504498,7.86324,7.37,6.88864,6.526146,6.452512,6.3397686,6.03064,5.259188,5.075433,4.8147,4.7256,5.2111169,5.45688,5.9444,6.40816,4.593974,4.6101,4.430052,3.852288,5.29071708,6.0535552,6.5184185,6.97421736,6.9169947,6.08708188,5.27411742,4.39516,4.64376,4.9423,5.1293,5.21246,4.9005,5.10994,5.62958,5.52882,6.16726,6.61144,6.80152,6.7727,6.182,5.9609,6.38946,7.073,6.79822,6.677,6.5692,7.9398,8.249868,8.57204489
Annex_I,OECD_Europe,GRC,Greece,4.A,Solid Waste Disposal,CH4,fossil,103.8200005,104.6600003,105.4990005,106.339,107.1780003,108.0169997,109.5159995,111.0130001,112.5100001,114.0080004,115.5059998,116.3210003,117.1370006,117.9529999,118.7680003,119.5850002,120.2410002,120.897,121.5539995,122.2100005,122.8670002,126.554,129.9129996,133.237,137.1009995,141.7880001,146.8009991,153.073001,158.130798,163.6989062,170.5937685,152.2165109,161.4304207,173.3177484,177.5715426,192.1635465,202.0524156,198.103859,202.5547287,190.4340887,179.0831655,168.8612457,157.8916347,154.7542509,156.4013074,154.0682401,156.1047073,155.1673917,154.1534171,155.159668,139.3657917,136.425243,133.5467384
Annex_I,OECD_Europe,GRC,Greece,4.B,Biological Treatment of Solid Waste,CH4,fossil,0.066377422,0.06542037,0.06445316,0.063447685,0.062369859,0.061205623,0.060004466,0.058738746,0.05747671,0.056298853,0.055253815,0.054539484,0.053932041,0.053407966,0.052932886,0.052479815,0.052084918,0.051713889,0.051333187,0.050903189,0.0504,0.0504,0.0504,0.0504,0.0504,0.0504,0.0504,0.126,0.126,0.126,0.126,,,,0.008848,0.060864,0.324316,0.35076,0.359488,0.108096,0.527424,0.660588,0.79612,0.707969,0.63108408,0.54002376,0.728068,0.898412,1.126672,1.130324,1.018421924,1.114101557,1.218770187
Annex_I,OECD_Europe,GRC,Greece,4.C,Incineration and Open Burning of Waste,CH4,fossil,2.003606697,1.97028738,1.937248091,1.904528853,1.872329697,1.840850642,1.851891656,1.863612769,1.875853928,1.888255056,1.900456098,1.658936832,1.639417473,1.654778036,1.615498557,1.587659063,1.58205951,1.559139938,1.547660382,1.580060892,1.5582215,1.5657415,1.5689415,1.5141815,1.4599415,1.3443415,1.3443415,1.3443415,1.3443415,1.3443415,1.3443415,1.3443415,1.3444351,1.3445692,1.3446585,1.344976858,1.100637926,1.100931999,1.013128686,1.016273058,1.169369941,1.16910148,1.190722667,1.1908493,0.885760849,0.885990421,2.018567223,2.018455974,2.476847142,2.476689341,2.210449999,2.475341915,2.772087604
Annex_I,OECD_Europe,GRC,Greece,4.D,Wastewater Treatment and Discharge,CH4,fossil,15.75664689,16.00364879,16.35994133,17.04479016,17.54037048,18.22124369,18.24339148,18.22814035,18.63590324,19.78985249,19.26445645,19.65118209,19.63590647,19.62196574,19.58077199,19.87844327,19.99127202,20.07167862,20.25808586,20.73078531,21.34861505,20.61303465,19.95734853,18.70428308,18.56039664,19.16985649,19.21027247,18.66403096,18.58292404,17.9405745,17.75873628,16.869649,16.52635118,16.88449552,16.53657864,16.32553152,16.21898396,16.19666594,16.27432288,16.36343161,16.29261667,16.20710662,16.06181606,16.12914129,16.01003599,15.98148658,15.82515343,15.92083029,15.87211955,15.83165689,15.81818599,15.83761734,15.7551953
Non-Annex_I,Rest Central America,GRD,Grenada,1.A.2,Manufacturing Industries and Construction,CH4,bio,,,,,,,,,,,,,,,,,,,,,0.0000411,0.0000411,0.0000411,0.00006302,0.0000411,0.00006302,0.00006302,0.00006302,0.00006302,0.00006302,0.00006576,0.0000685,0.00007124,0.00007398,0.00007124,0.00007672,0.00007946,0.00008494,0.00007398,0.00007398,0.00007672,0.00007672,0.00007672,0.00007946,0.00007124,0.00007124,0.00007124,0.00007398,0.00007672,0.00007946,0.0000685,0.00007398,0.000074528
