Alpha 3 Code,Year,IS dC_loss (TgCO2),IS dC_loss unc (TgCO2),LNLG dC_loss (TgCO2),LNLG dC_loss unc (TgCO2),LNLGIS dC_loss (TgCO2),LNLGIS dC_loss unc (TgCO2),LNLGOGIS dC_loss (TgCO2),LNLGOGIS dC_loss unc (TgCO2),IS NBE (TgCO2),IS NBE unc (TgCO2),LNLG NBE (TgCO2),LNLG NBE unc (TgCO2),LNLGIS NBE (TgCO2),LNLGIS NBE unc (TgCO2),LNLGOGIS NBE (TgCO2),LNLGOGIS NBE unc (TgCO2),IS NCE (TgCO2),IS NCE unc (TgCO2),LNLG NCE (TgCO2),LNLG NCE unc (TgCO2),LNLGIS NCE (TgCO2),LNLGIS NCE unc (TgCO2),LNLGOGIS NCE (TgCO2),LNLGOGIS NCE unc (TgCO2),Rivers (TgCO2),River unc (TgCO2),Wood+Crop (TgCO2),Wood+Crop unc (TgCO2),FF (TgCO2),FF unc (TgCO2),Z-statistic,FUR IS,FUR LNLG,FUR LNLGIS,FUR LNLGOGIS
MHL,mean,-1.87851,2.37052,-1.53096,2.28858,-2.19301,2.94714,-3.88336,2.47142,-1.87858,2.37052,-1.53102,2.28858,-2.19307,2.94714,-3.88342,2.47142,-1.82568,2.37047,-1.47812,2.28854,-2.14017,2.94711,-3.83052,2.47137,-6.67361e-05,0.000133472,0.0,0.0,0.0529007,0.0145664,0.34,0.3,0.12,0.31,0.37
MKD,2015,-3.39105,3.70235,-7.89096,7.94057,-10.7294,6.73811,-7.86208,3.74983,-3.65277,3.70235,-8.15268,7.94057,-10.9911,6.73811,-8.12381,3.74983,3.70237,3.66563,-0.79754,7.92352,-3.63593,6.71801,-0.768662,3.71358,-0.795272,0.641186,0.533552,0.160065,7.35514,0.520146,-0.66,0.04,0.18,0.3,0.19
MKD,2016,-2.80708,2.88924,-5.65282,3.03799,-6.78824,5.35552,-6.58049,2.68357,-2.92217,2.88924,-5.76792,3.03799,-6.90334,5.35552,-6.69559,2.68357,4.76287,2.84253,1.91713,2.9936,0.781709,5.33046,0.989457,2.63321,-0.64865,0.347941,0.533552,0.160065,7.68505,0.517433,-0.46,0.04,0.18,0.3,0.19
MKD,2017,-0.883433,5.1555,-7.16113,5.02959,-6.398,3.67861,-4.08075,5.54541,-0.989581,5.1555,-7.26728,5.02959,-6.50415,3.67861,-4.1869,5.54541,6.80838,5.12543,0.530687,4.99876,1.29381,3.63635,3.61107,5.51747,-0.639699,0.330039,0.533552,0.160065,7.79796,0.555962,-0.92,0.04,0.18,0.3,0.19
MKD,2018,-4.68499,4.70593,-1.15112,6.68011,-6.59704,5.43408,-1.16287,7.03177,-4.67605,4.70593,-1.14218,6.68011,-6.58811,5.43408,-1.15394,7.03177,3.47299,4.67298,7.00687,6.65693,1.56094,5.40557,6.99511,7.00976,-0.524617,0.0998761,0.533552,0.160065,8.14905,0.555962,0.95,0.04,0.18,0.3,0.19
MKD,2019,-3.00497,3.61993,-1.6348,5.97938,-6.35117,6.02243,-3.09386,6.46538,-3.13925,3.61993,-1.76908,5.97938,-6.48545,6.02243,-3.22814,6.46538,5.59312,3.58237,6.96329,5.95671,2.24692,5.99993,5.50423,6.44442,-0.66783,0.386301,0.533552,0.160065,8.73237,0.520146,0.22,0.04,0.18,0.3,0.19
MKD,2020,-0.883713,6.07309,-10.05,6.38071,-10.7627,7.26516,-8.20689,4.58553,-1.00538,6.07309,-10.1717,6.38071,-10.8844,7.26516,-8.32855,4.58553,7.0671,6.05077,-2.09922,6.35947,-2.8119,7.24651,-0.256075,4.55594,-0.655214,0.361069,0.533552,0.160065,8.07248,0.520146,-1.33,0.04,0.18,0.3,0.19
MKD,mean,-2.08232,2.30676,-6.34045,2.86878,-8.51851,3.74163,-5.16579,3.30402,-2.20398,2.2727,-6.46211,2.84147,-8.64017,3.72073,-5.28745,3.28032,5.76136,2.20965,1.50323,2.79129,-0.674829,3.68255,2.67789,3.23696,-0.655214,0.361069,0.533552,0.160065,7.96534,0.531632,-1.33,0.04,0.18,0.3,0.19
MLI,2015,6.66599,74.9859,206.491,139.358,112.018,152.973,210.138,190.903,-4.02199,74.9859,195.803,139.358,101.33,152.973,199.45,190.903,-0.879052,74.9853,198.946,139.358,104.473,152.972,202.593,190.903,-11.508,8.36906,0.820021,0.246006,3.14293,0.313302,0.84,0.16,0.25,0.31,0.37
MLI,2016,63.1726,119.231,244.99,163.403,185.423,121.383,328.543,192.617,50.5115,119.231,232.328,163.403,172.762,121.383,315.882,192.617,53.7509,119.23,235.568,163.403,176.001,121.383,319.121,192.616,-13.4811,12.3153,0.820021,0.246006,3.23935,0.314043,1.04,0.16,0.25,0.31,0.37
MLI,2017,9.80543,75.3311,183.176,82.7549,148.855,77.7612,201.231,75.8436,-2.63524,75.3311,170.736,82.7549,136.415,77.7612,188.79,75.8436,0.741906,75.3304,174.113,82.7543,139.792,77.7605,192.167,75.8429,-13.2607,11.8744,0.820021,0.246006,3.37715,0.315524,2.39,0.16,0.25,0.31,0.37
MLI,2018,-68.4625,126.159,204.328,122.277,80.3572,117.769,258.988,166.772,-79.8476,126.159,192.943,122.277,68.9722,117.769,247.603,166.772,-76.3669,126.159,196.423,122.276,72.4528,117.769,251.084,166.772,-12.2051,9.76324,0.820021,0.246006,3.48067,0.315524,1.17,0.16,0.25,0.31,0.37
MLI,2019,-58.3199,82.1636,212.959,164.32,141.751,162.297,178.585,160.227,-70.6271,82.1636,200.652,164.32,129.444,162.297,166.277,160.227,-67.0583,82.163,204.22,164.319,133.012,162.296,169.846,160.226,-13.1272,11.6075,0.820021,0.246006,3.56872,0.313302,1.46,0.16,0.25,0.31,0.37
MLI,2020,34.2431,50.2832,240.78,163.881,198.791,69.4691,207.82,179.177,22.3467,50.2832,228.884,163.881,186.895,69.4691,195.923,179.177,25.5029,50.2822,232.04,163.881,190.051,69.4684,199.079,179.177,-12.7164,10.7859,0.820021,0.246006,3.15613,0.313302,0.87,0.16,0.25,0.31,0.37
MLI,mean,-21.0226,69.9486,225.999,111.579,147.287,115.86,255.396,176.632,-32.919,69.1115,214.102,111.056,135.391,115.357,243.5,176.303,-29.5915,69.1108,217.43,111.056,138.718,115.357,246.827,176.302,-12.7164,10.7859,0.820021,0.246006,3.32749,0.314166,1.41,0.16,0.25,0.31,0.37
MLT,2015,-0.38319,0.0579548,-0.400639,0.155647,-0.393028,0.0839204,-0.381523,0.0641601,-0.00166771,0.0579548,-0.0191169,0.155647,-0.0115058,0.0839204,0.0,0.0641601,1.73758,0.0202755,1.72013,0.145871,1.72774,0.0639921,1.73924,0.0341887,-1.63723e-06,3.27446e-06,0.381524,0.114457,1.73924,0.0542923,-0.73,0.0,0.0,0.0,0.0
MLT,2016,-0.381522,0.0557767,-0.381495,0.0915391,-0.381495,0.0539897,-0.381495,0.0574092,0.0,0.0557767,2.74931e-05,0.0915391,2.74931e-05,0.0539897,2.74931e-05,0.0574092,1.81738,0.0339946,1.8174,0.0801499,1.8174,0.0309755,1.8174,0.0366116,-2.06497e-06,4.12994e-06,0.381524,0.114457,1.81738,0.04422,0.0,0.0,0.0,0.0,0.0
MLT,2017,-0.38979,0.0542037,-0.41196,0.0959414,-0.394301,0.0550822,-0.381522,0.0559782,-0.00826759,0.0542037,-0.0304381,0.0959414,-0.0127789,0.0550822,0.0,0.0559782,1.84626,0.0177313,1.82409,0.081124,1.84175,0.0202584,1.85453,0.0225814,-2.08464e-06,4.16928e-06,0.381524,0.114457,1.85453,0.0512215,-1.42,0.0,0.0,0.0,0.0
MLT,2018,-0.381523,0.0581695,-0.381523,0.0817173,-0.391526,0.0709488,-0.396564,0.0710796,0.0,0.0581695,0.0,0.0817173,-0.0100021,0.0709488,-0.015041,0.0710796,1.93602,0.027569,1.93602,0.0636716,1.92602,0.0490927,1.92098,0.0492815,-7.76823e-07,1.55365e-06,0.381524,0.114457,1.93602,0.0512215,0.0,0.0,0.0,0.0,0.0
MLT,2019,-0.383912,0.0560685,-0.40053,0.164455,-0.400109,0.0859492,-0.399325,0.0589887,-0.00238975,0.0560685,-0.0190069,0.164455,-0.0185869,0.0859492,-0.0178023,0.0589887,2.06853,0.0140006,2.05192,0.155235,2.05234,0.0666304,2.05312,0.0230652,-1.5389e-06,3.07779e-06,0.381524,0.114457,2.07092,0.0542923,-1.04,0.0,0.0,0.0,0.0
MLT,2020,-0.387032,0.0635468,-0.408294,0.190408,-0.40558,0.103224,-0.404963,0.0693243,-0.00550983,0.0635468,-0.0267715,0.190408,-0.0240577,0.103224,-0.0234405,0.0693243,1.88554,0.0330233,1.86428,0.182504,1.86699,0.0877931,1.86761,0.0431069,-1.62051e-06,3.24102e-06,0.381524,0.114457,1.89105,0.0542923,-0.98,0.0,0.0,0.0,0.0
MLT,mean,-0.386013,0.125698,-0.398701,0.169565,-0.391713,0.137295,-0.391713,0.126034,-0.00449018,0.051958,-0.0171782,0.125108,-0.0101909,0.0758249,-0.0101909,0.0527648,1.88037,0.0061732,1.86768,0.113976,1.87467,0.0555688,1.87467,0.0110722,-1.62051e-06,3.24102e-06,0.381524,0.114457,1.88486,0.05159,-0.94,0.0,0.0,0.0,0.0
MMR,2015,507.654,614.122,51.9013,171.452,40.159,160.712,9.09809,235.795,425.672,614.122,-30.0811,171.452,-41.8234,160.712,-72.8843,235.795,476.729,614.118,20.9761,171.438,9.23373,160.697,-21.8271,235.785,-81.1086,26.1057,-0.873706,-0.262112,51.0571,2.23644,-0.93,0.25,0.62,0.65,0.59
MMR,2016,286.277,465.217,138.297,143.352,111.473,234.157,153.924,128.452,190.844,465.217,42.8639,143.352,16.0398,234.157,58.4909,128.452,244.718,465.21,96.7384,143.329,69.9144,234.143,112.365,128.426,-94.559,0.795104,-0.873706,-0.262112,53.8745,2.5753,-0.49,0.25,0.62,0.65,0.59
MMR,2017,96.8484,374.817,29.5494,181.306,49.2095,98.3045,-65.6723,79.0761,-2.58502,374.817,-69.884,181.306,-50.2239,98.3045,-165.106,79.0761,52.0985,374.809,-15.2005,181.29,4.4596,98.2754,-110.422,79.04,-98.5597,8.79651,-0.873706,-0.262112,54.6835,2.38939,-0.45,0.25,0.62,0.65,0.59
MMR,2018,196.413,543.203,-19.918,155.463,3.70816,143.341,-62.9912,220.239,109.639,543.203,-106.691,155.463,-83.065,143.341,-149.764,220.239,175.039,543.198,-41.2916,155.444,-17.6655,143.321,-84.3648,220.226,-85.8995,16.524,-0.873706,-0.262112,65.3996,2.38939,-0.46,0.25,0.62,0.65,0.59
MMR,2019,314.999,347.651,-30.609,172.7,74.081,250.045,180.882,276.884,236.153,347.651,-109.455,172.7,-4.76514,250.045,102.036,276.884,307.524,347.644,-38.0832,172.686,66.6068,250.035,173.408,276.875,-77.9724,32.3781,-0.873706,-0.262112,71.3719,2.23644,-1.0,0.25,0.62,0.65,0.59
MMR,2020,356.275,465.191,105.801,159.072,238.132,286.106,251.369,233.47,267.781,465.191,17.3074,159.072,149.639,286.106,162.875,233.47,333.974,465.185,83.5,159.057,215.831,286.098,229.068,233.459,-87.6199,16.9199,-0.873706,-0.262112,66.1927,2.23644,-0.65,0.25,0.62,0.65,0.59
MMR,mean,135.211,378.984,45.2735,111.671,72.9406,196.168,108.404,169.529,46.7172,378.606,-43.2201,110.381,-15.5529,195.437,19.91,168.682,107.147,378.599,17.2098,110.356,44.877,195.423,80.3399,168.666,-87.6199,16.9199,-0.873706,-0.262112,60.4299,2.3439,-0.29,0.25,0.62,0.65,0.59
MNE,2015,-3.56998,5.30616,-3.54609,3.56201,-4.95,5.91453,-4.15242,6.10525,-3.83554,5.30616,-3.81165,3.56201,-5.21556,5.91453,-4.41798,6.10525,-0.982339,5.30357,-0.958446,3.55815,-2.36236,5.91221,-1.56478,6.103,-0.606124,0.00661047,0.340564,0.102169,2.8532,0.165785,0.0,0.05,0.25,0.19,0.25
MNE,2016,-1.6542,4.62017,-5.25632,6.33789,-2.04319,12.0566,-4.9366,5.33273,-1.85346,4.62017,-5.45558,6.33789,-2.24245,12.0566,-5.13586,5.33273,1.12909,4.61776,-2.47303,6.33614,0.740102,12.0557,-2.15331,5.33064,-0.539828,0.125981,0.340564,0.102169,2.98255,0.149233,-0.81,0.05,0.25,0.19,0.25
MNE,2017,-0.177277,5.65459,-6.77072,2.61744,-6.63493,4.58999,-5.74384,5.97297,-0.346351,5.65459,-6.93979,2.61744,-6.80401,4.58999,-5.91291,5.97297,2.69458,5.65245,-3.89886,2.61281,-3.76307,4.58735,-2.87198,5.97094,-0.509637,0.186363,0.340564,0.102169,3.04093,0.155745,-0.99,0.05,0.25,0.19,0.25
MNE,2018,-6.01547,6.1542,-2.43906,5.27373,-4.69239,6.29338,-2.74873,7.89841,-6.20851,6.1542,-2.63209,5.27373,-4.88543,6.29338,-2.94177,7.89841,-3.03287,6.15223,0.543549,5.27143,-1.70978,6.29145,0.233871,7.89688,-0.533602,0.138433,0.340564,0.102169,3.17564,0.155745,0.45,0.05,0.25,0.19,0.25
MNE,2019,-2.41021,3.64495,-1.89376,5.54863,-5.355,5.7056,-3.00489,7.99623,-2.60729,3.64495,-2.09084,5.54863,-5.55209,5.7056,-3.20198,7.99623,0.790372,3.64118,1.30682,5.54615,-2.15443,5.70319,0.195683,7.99452,-0.537649,0.130339,0.340564,0.102169,3.39766,0.165785,0.08,0.05,0.25,0.19,0.25
MNE,2020,-0.576137,6.08335,-8.06101,6.81559,-7.19872,5.53607,-7.05113,6.30153,-0.780941,6.08335,-8.26581,6.81559,-7.40352,5.53607,-7.25593,6.30153,2.31693,6.08109,-5.16794,6.81357,-4.30565,5.53359,-4.15806,6.29935,-0.545368,0.117545,0.340564,0.102169,3.09787,0.165785,-0.79,0.05,0.25,0.19,0.25
MNE,mean,-1.83024,3.18103,-4.4968,3.96396,-4.87531,6.16742,-4.66411,3.69846,-2.03505,3.17722,-4.7016,3.9609,-5.08011,6.16545,-4.86892,3.69518,1.05626,3.1732,-1.61029,3.95768,-1.9888,6.16338,-1.77761,3.69173,-0.545368,0.117545,0.340564,0.102169,3.09131,0.15968,-0.97,0.05,0.25,0.19,0.25
MNG,2015,-62.5751,144.789,-138.611,217.554,-126.691,188.303,-130.885,207.316,-69.1471,144.789,-145.183,217.554,-133.263,188.303,-137.457,207.316,-47.3735,144.779,-123.409,217.547,-111.489,188.295,-115.684,207.309,-6.88767,2.61202,0.315695,0.0947086,21.7736,1.71998,-0.28,0.08,0.41,0.47,0.44
MNG,2016,-59.072,131.624,-143.955,236.57,-189.783,217.295,-180.104,256.159,-65.3493,131.624,-150.232,236.57,-196.06,217.295,-186.382,256.159,-42.1108,131.611,-126.993,236.562,-172.822,217.287,-163.143,256.152,-6.59297,3.20143,0.315695,0.0947086,23.2385,1.8741,-0.29,0.08,0.41,0.47,0.44
MNG,2017,-70.1953,79.133,-72.4123,80.1001,-69.9641,177.002,-46.8826,91.3206,-76.213,79.133,-78.43,80.1001,-75.9818,177.002,-52.9003,91.3206,-52.5793,79.0924,-54.7963,80.0599,-52.3481,176.984,-29.2666,91.2854,-6.33342,3.72052,0.315695,0.0947086,23.6337,2.53507,-0.02,0.08,0.41,0.47,0.44
MNG,2018,-37.4792,70.7625,-83.3921,96.3544,-68.9807,152.783,-44.9794,189.422,-43.6857,70.7625,-89.5986,96.3544,-75.1872,152.783,-51.1859,189.422,-14.0835,70.7171,-59.9964,96.321,-45.585,152.761,-21.5837,189.405,-6.52219,3.34298,0.315695,0.0947086,29.6022,2.53507,-0.32,0.08,0.41,0.47,0.44
MNG,2019,-64.3661,77.8344,-11.1811,86.0189,-47.5912,134.491,-72.8895,190.253,-70.6685,77.8344,-17.4835,86.0189,-53.8936,134.491,-79.1918,190.253,-37.9363,77.8154,15.2487,86.0017,-21.1614,134.48,-46.4596,190.246,-6.61808,3.15121,0.315695,0.0947086,32.7322,1.71998,0.28,0.08,0.41,0.47,0.44
MNG,2020,-3.25336,122.645,19.9162,116.285,85.8154,140.362,9.46369,130.665,-9.52853,122.645,13.641,116.285,79.5403,140.362,3.18852,130.665,20.6445,122.633,43.814,116.273,109.713,140.352,33.3616,130.653,-6.59086,3.20563,0.315695,0.0947086,30.173,1.71998,0.12,0.08,0.41,0.47,0.44
MNG,mean,-36.4405,61.4304,-77.0476,139.154,-60.3771,166.128,-88.8706,103.789,-42.7157,61.3466,-83.3228,139.117,-66.6523,166.097,-95.1458,103.739,-15.8568,61.3134,-56.4639,139.102,-39.7934,166.085,-68.2869,103.72,-6.59086,3.20563,0.315695,0.0947086,26.8589,2.01736,-0.28,0.08,0.41,0.47,0.44
MOZ,2015,18.7221,133.139,159.821,271.297,39.537,208.027,86.4278,185.761,4.96573,133.139,146.065,271.297,25.7806,208.027,72.6714,185.761,10.8834,133.137,151.982,271.296,31.6983,208.026,78.5891,185.759,-15.3525,4.52021,1.59605,0.478815,5.91772,0.638455,0.48,0.14,0.63,0.64,0.64
MOZ,2016,33.3132,98.8413,248.206,437.33,106.555,320.777,122.154,150.963,20.2565,98.8413,235.149,437.33,93.4982,320.777,109.097,150.963,26.3473,98.8381,241.24,437.329,99.589,320.776,115.188,150.961,-14.6528,5.91959,1.59605,0.478815,6.09082,0.802883,0.57,0.14,0.63,0.64,0.64
MOZ,2017,-54.6009,138.835,-230.721,163.767,-290.612,223.12,-185.57,157.691,-68.708,138.835,-244.828,163.767,-304.719,223.12,-199.677,157.691,-62.3528,138.833,-238.473,163.765,-298.364,223.118,-193.322,157.689,-15.7032,3.81885,1.59605,0.478815,6.35518,0.841768,-0.74,0.14,0.63,0.64,0.64
MOZ,2018,-29.721,160.161,114.266,209.653,17.4934,178.998,-15.0568,226.988,-44.4896,160.161,99.4972,209.653,2.72474,178.998,-29.8254,226.988,-37.9393,160.159,106.048,209.651,9.27509,178.996,-23.2751,226.986,-16.3647,2.49579,1.59605,0.478815,6.55035,0.841768,0.42,0.14,0.63,0.64,0.64
MOZ,2019,111.066,102.172,87.3023,168.06,125.689,72.3016,57.2292,183.104,95.1778,102.172,71.4143,168.06,109.801,72.3016,41.3412,183.104,101.899,102.17,78.1353,168.059,116.522,72.2988,48.0622,183.103,-17.4841,0.257022,1.59605,0.478815,6.72096,0.638455,-0.09,0.14,0.63,0.64,0.64
MOZ,2020,1.25278,39.4637,137.838,306.161,164.432,297.56,-45.3306,158.504,-13.0626,39.4637,123.522,306.161,150.116,297.56,-59.646,158.504,-6.92594,39.4585,129.659,306.161,156.253,297.56,-53.5093,158.502,-15.9114,3.40229,1.59605,0.478815,6.13666,0.638455,0.43,0.14,0.63,0.64,0.64
MOZ,mean,13.8115,89.0633,62.0328,242.28,28.2372,221.303,23.8583,138.408,-0.50385,88.997,47.7174,242.256,13.9218,221.277,9.54288,138.366,5.79143,88.994,54.0127,242.255,20.2171,221.275,15.8382,138.364,-15.9114,3.40229,1.59605,0.478815,6.29528,0.73363,0.16,0.14,0.63,0.64,0.64
MRT,2015,13.0877,18.8849,26.7302,34.5052,8.85112,37.2114,25.2366,41.3787,8.99509,18.8849,22.6376,34.5052,4.75849,37.2114,21.144,41.3787,10.8438,18.8821,24.4863,34.5037,6.60724,37.21,22.9928,41.3774,-5.70213,9.45564,1.6095,0.482851,1.84874,0.326264,0.37,0.15,0.14,0.35,0.16
MRT,2016,9.92664,24.9662,37.9717,31.4179,23.3315,15.3187,45.5088,61.585,6.25494,24.9662,34.3,31.4179,19.6598,15.3187,41.8371,61.585,8.16141,24.9642,36.2065,31.4163,21.5662,15.3155,43.7436,61.5842,-5.2812,8.61378,1.6095,0.482851,1.90648,0.314043,0.72,0.15,0.14,0.35,0.16
MRT,2017,1.85947,20.3826,23.4888,21.068,16.7756,12.2785,27.0723,31.5721,-2.25259,20.3826,19.3768,21.068,12.6635,12.2785,22.9603,31.5721,-0.262803,20.3784,21.3665,21.0639,14.6533,12.2716,24.9501,31.5694,-5.72156,9.4945,1.6095,0.482851,1.98979,0.413292,1.33,0.15,0.14,0.35,0.16
MRT,2018,-6.74556,18.4787,23.2441,28.8113,5.63091,21.1834,27.8561,47.0601,-9.83897,18.4787,20.1507,28.8113,2.53749,21.1834,24.7627,47.0601,-7.79677,18.4741,22.1929,28.8084,4.5797,21.1794,26.8049,47.0583,-4.70291,7.4572,1.6095,0.482851,2.0422,0.413292,0.71,0.15,0.14,0.35,0.16
MRT,2019,-5.36128,21.3083,24.3905,49.783,20.0299,34.6394,23.5848,47.8625,-8.69968,21.3083,21.0521,49.783,16.6915,34.6394,20.2464,47.8625,-6.6136,21.3058,23.1382,49.7819,18.7776,34.6379,22.3325,47.8614,-4.9479,7.94718,1.6095,0.482851,2.08608,0.326264,0.65,0.15,0.14,0.35,0.16
MRT,2020,10.5736,14.902,18.7981,36.7246,28.058,17.9778,32.2082,31.1667,6.91198,14.902,15.1364,36.7246,24.3963,17.9778,28.5466,31.1667,8.64531,14.8984,16.8698,36.7231,26.1297,17.9748,30.2799,31.165,-5.27114,8.59366,1.6095,0.482851,1.73333,0.326264,0.31,0.15,0.14,0.35,0.16
MRT,mean,0.961072,21.0107,35.6179,32.7352,15.8238,15.9755,27.1848,47.6927,-2.70057,19.1668,31.9563,31.5834,12.1622,13.4585,23.5232,46.9096,-0.766132,19.1635,33.8907,31.5814,14.0966,13.4539,25.4576,46.9083,-5.27114,8.59366,1.6095,0.482851,1.93444,0.353236,0.95,0.15,0.14,0.35,0.16
MUS,2015,-2.38415,0.679083,-1.33471,1.8253,-1.40131,0.967018,-1.82697,0.945471,-2.34812,0.679083,-1.29868,1.8253,-1.36528,0.967018,-1.79094,0.945471,1.96732,0.529238,3.01676,1.77501,2.95017,0.868367,2.5245,0.844307,-0.10351,0.0882946,0.139541,0.0418623,4.31544,0.425513,0.48,0.12,0.04,0.18,0.21
MUS,2016,-2.72213,1.222,-1.80631,1.33699,-2.0663,1.27949,-1.60592,0.805836,-2.67497,1.222,-1.75914,1.33699,-2.01914,1.27949,-1.55876,0.805836,1.76234,1.14034,2.67817,1.26279,2.41818,1.20175,2.87856,0.67562,-0.0923759,0.066027,0.139541,0.0418623,4.43731,0.439215,0.39,0.12,0.04,0.18,0.21
MUS,2017,-2.77421,0.975387,-1.46488,1.10141,-2.04983,1.2097,-1.67589,0.772728,-2.70764,0.975387,-1.39831,1.10141,-1.98326,1.2097,-1.60932,0.772728,1.94162,0.860919,3.25095,1.00145,2.666,1.11945,3.03993,0.622022,-0.072972,0.0272194,0.139541,0.0418623,4.64926,0.458473,0.74,0.12,0.04,0.18,0.21
MUS,2018,-2.38942,0.700552,-1.45682,1.53188,-1.96403,1.00541,-0.910328,1.00575,-2.39346,0.700552,-1.46086,1.53188,-1.96807,1.00541,-0.914365,1.00575,2.41104,0.529694,3.34364,1.46167,2.83643,0.89479,3.89013,0.895172,-0.143578,0.168432,0.139541,0.0418623,4.8045,0.458473,0.49,0.12,0.04,0.18,0.21
MUS,2019,-2.3931,0.919428,-1.82847,1.21083,-2.04571,0.94089,-1.49759,0.955785,-2.34812,0.919428,-1.78349,1.21083,-2.00074,0.94089,-1.45262,0.955785,2.59357,0.815038,3.1582,1.1336,2.94096,0.839174,3.48908,0.855841,-0.0945664,0.0704082,0.139541,0.0418623,4.94169,0.425513,0.53,0.12,0.04,0.18,0.21
MUS,2020,-2.37782,0.892376,-1.68552,1.41999,-1.75599,1.16156,-1.48974,1.01616,-2.33968,0.892376,-1.64738,1.41999,-1.71785,1.16156,-1.4516,1.01616,2.21469,0.784394,2.90699,1.35474,2.83653,1.08082,3.10278,0.922782,-0.1014,0.0840762,0.139541,0.0418623,4.55437,0.425513,0.4,0.12,0.04,0.18,0.21
MUS,mean,-2.40035,0.86393,-1.57523,1.43596,-2.0075,0.884943,-1.57597,0.738102,-2.36221,0.85881,-1.53709,1.43288,-1.96936,0.879944,-1.53783,0.732102,2.25489,0.738257,3.08001,1.36405,2.64774,0.762739,3.07926,0.586039,-0.1014,0.0840762,0.139541,0.0418623,4.6171,0.438783,0.41,0.12,0.04,0.18,0.21
MWI,2015,9.88664,24.5646,21.9961,31.6542,14.9722,35.091,7.91358,47.7318,8.1973,24.5646,20.3068,31.6542,13.2828,35.091,6.22424,47.7318,10.2493,24.5643,22.3588,31.654,15.3349,35.0908,8.27626,47.7317,-1.48225,0.820676,-0.207092,-0.0621277,2.05202,0.113322,0.33,0.06,0.35,0.37,0.41
MWI,2016,14.9019,21.3548,43.3318,64.4343,47.1552,51.3178,54.5246,30.5386,13.4418,21.3548,41.8718,64.4343,45.6951,51.3178,53.0646,30.5386,15.5541,21.3544,43.984,64.4341,47.8073,51.3176,55.1768,30.5383,-1.25296,0.362101,-0.207092,-0.0621277,2.11223,0.132209,0.46,0.06,0.35,0.37,0.41
MWI,2017,-5.09905,18.7008,-14.631,23.0991,-13.0543,25.8275,15.2866,43.679,-7.1321,18.7008,-16.664,23.0991,-15.0874,25.8275,13.2536,43.679,-4.92784,18.7002,-14.4597,23.0987,-12.8831,25.8271,15.4578,43.6788,-1.82596,1.50809,-0.207092,-0.0621277,2.20427,0.146282,-0.34,0.06,0.35,0.37,0.41
MWI,2018,10.7989,24.9967,21.267,53.6032,29.9891,53.1926,0.100538,35.2528,9.06487,24.9967,19.533,53.6032,28.2551,53.1926,-1.63347,35.2528,11.3391,24.9962,21.8072,53.603,30.5293,53.1924,0.640771,35.2525,-1.52691,0.909998,-0.207092,-0.0621277,2.27424,0.146282,0.39,0.06,0.35,0.37,0.41
MWI,2019,32.8555,18.2185,5.60404,27.5835,19.3095,30.966,11.6933,35.9351,30.5512,18.2185,3.29972,27.5835,17.0052,30.966,9.38895,35.9351,32.887,18.2182,5.63545,27.5832,19.3409,30.9658,11.7247,35.9349,-2.09722,2.05061,-0.207092,-0.0621277,2.33573,0.113322,-0.55,0.06,0.35,0.37,0.41
MWI,2020,6.41149,23.0387,12.779,39.9105,31.6082,67.5421,3.44017,57.7312,4.56733,23.0387,10.9348,39.9105,29.7641,67.5421,1.59602,57.7312,6.73308,23.0385,13.1006,39.9103,31.9298,67.542,3.76176,57.7311,-1.63706,1.1303,-0.207092,-0.0621277,2.16574,0.113322,0.15,0.06,0.35,0.37,0.41
MWI,mean,15.555,16.5271,21.6596,26.278,26.2598,35.2267,2.54938,37.874,13.7108,16.4883,19.8154,26.2536,24.4156,35.2085,0.705229,37.8571,15.9015,16.4878,22.0061,26.2533,26.6063,35.2083,2.89593,37.8569,-1.63706,1.1303,-0.207092,-0.0621277,2.19071,0.127456,0.29,0.06,0.35,0.37,0.41
MYS,2015,202.976,230.447,214.915,92.9771,220.441,39.015,105.146,131.539,123.935,230.447,135.873,92.9771,141.399,39.015,26.1037,131.539,437.919,229.235,449.857,89.9295,455.383,31.0601,340.088,129.403,-37.7617,5.78055,-41.2801,-12.384,313.984,23.6102,0.09,0.31,0.33,0.35,0.55
MYS,2016,149.013,70.3977,217.146,67.4156,179.795,111.361,112.452,65.9708,67.8986,70.3977,136.032,67.4156,98.68,111.361,31.3371,65.9708,373.932,65.8593,442.065,62.6616,404.713,108.549,337.37,61.1044,-39.8344,1.63513,-41.2801,-12.384,306.033,24.8675,0.87,0.31,0.33,0.35,0.55
MYS,2017,107.504,65.3509,174.077,89.1259,148.341,50.7066,17.5176,115.445,21.0826,65.3509,87.6555,89.1259,61.9197,50.7066,-68.9036,115.445,321.629,60.3529,388.202,85.5287,362.466,44.0782,231.643,112.691,-45.141,8.9781,-41.2801,-12.384,300.546,25.0653,0.97,0.31,0.33,0.35,0.55
MYS,2018,79.2416,63.5379,133.628,72.7696,73.9848,88.3335,42.228,99.4547,-5.08931,63.5379,49.297,72.7696,-10.3461,88.3335,-42.1029,99.4547,298.338,58.3849,352.724,68.3165,293.081,84.7026,261.324,96.2444,-43.0508,4.79767,-41.2801,-12.384,303.427,25.0653,0.93,0.31,0.33,0.35,0.55
