Alpha 3 Code,Year,IS dC_loss (TgCO2),IS dC_loss unc (TgCO2),IS NBE (TgCO2),IS NBE unc (TgCO2),IS NCE (TgCO2),IS NCE unc (TgCO2),Rivers (TgCO2),River unc (TgCO2),Wood+Crop (TgCO2),Wood+Crop unc (TgCO2),FF (TgCO2),FF unc (TgCO2),Z-statistic,FUR IS,Experiment,LNLG dC_loss (TgCO2),LNLG dC_loss unc (TgCO2),LNLG NBE (TgCO2),LNLG NBE unc (TgCO2),LNLG NCE (TgCO2),LNLG NCE unc (TgCO2),FUR LNLG,LNLGIS dC_loss (TgCO2),LNLGIS dC_loss unc (TgCO2),LNLGIS NBE (TgCO2),LNLGIS NBE unc (TgCO2),LNLGIS NCE (TgCO2),LNLGIS NCE unc (TgCO2),FUR LNLGIS,LNLGOGIS dC_loss (TgCO2),LNLGOGIS dC_loss unc (TgCO2),LNLGOGIS NBE (TgCO2),LNLGOGIS NBE unc (TgCO2),LNLGOGIS NCE (TgCO2),LNLGOGIS NCE unc (TgCO2),FUR LNLGOGIS
ISR,2016,,,,,,,-0.0699933,0.0714155,8.06829,2.42049,108.729,3.88985,0.99,,LNLGIS,,,,,,,,-4.98712,6.8766,3.01117,6.8766,111.741,5.67068,0.08,,,,,,,
ISR,2016,,,,,,,-0.0699933,0.0714155,8.06829,2.42049,108.729,3.88985,0.99,,LNLGOGIS,,,,,,,,,,,,,,,-7.19059,5.22183,0.807709,5.22183,109.537,3.48376,0.21
ISR,2017,-6.81111,4.42113,1.18987,4.42113,114.482,2.2849,-0.0673044,0.0767932,8.06829,2.42049,113.292,3.78492,0.63,0.0,IS,,,,,,,,,,,,,,,,,,,,,
ISR,2017,,,,,,,-0.0673044,0.0767932,8.06829,2.42049,113.292,3.78492,0.63,,LNLG,-5.72668,5.8837,2.27431,5.8837,115.566,4.50469,0.04,,,,,,,,,,,,,,
ISR,2017,,,,,,,-0.0673044,0.0767932,8.06829,2.42049,113.292,3.78492,0.63,,LNLGIS,,,,,,,,-5.82976,6.55656,2.17123,6.55656,115.463,5.35377,0.08,,,,,,,
ISR,2017,,,,,,,-0.0673044,0.0767932,8.06829,2.42049,113.292,3.78492,0.63,,LNLGOGIS,,,,,,,,,,,,,,,-7.54553,5.03044,0.455454,5.03044,113.748,3.31356,0.21
ISR,2018,-7.74736,4.28183,0.242874,4.28183,116.327,2.0021,-0.0780593,0.0552834,8.06829,2.42049,116.084,3.78492,1.45,0.0,IS,,,,,,,,,,,,,,,,,,,,,
ISR,2018,,,,,,,-0.0780593,0.0552834,8.06829,2.42049,116.084,3.78492,1.45,,LNLG,-6.296,5.24321,1.69423,5.24321,117.779,3.62845,0.04,,,,,,,,,,,,,,
ISR,2018,,,,,,,-0.0780593,0.0552834,8.06829,2.42049,116.084,3.78492,1.45,,LNLGIS,,,,,,,,-7.30058,5.46444,0.689652,5.46444,116.774,3.94138,0.08,,,,,,,
ISR,2018,,,,,,,-0.0780593,0.0552834,8.06829,2.42049,116.084,3.78492,1.45,,LNLGOGIS,,,,,,,,,,,,,,,-8.11675,5.11608,-0.126517,5.11608,115.958,3.44219,0.21
ISR,2019,-7.41329,4.42318,0.566857,4.42318,122.81,1.99143,-0.0881431,0.0351159,8.06829,2.42049,122.243,3.94952,-0.13,0.0,IS,,,,,,,,,,,,,,,,,,,,,
ISR,2019,,,,,,,-0.0881431,0.0351159,8.06829,2.42049,122.243,3.94952,-0.13,,LNLG,-7.67331,4.63988,0.306834,4.63988,122.55,2.43512,0.04,,,,,,,,,,,,,,
ISR,2019,,,,,,,-0.0881431,0.0351159,8.06829,2.42049,122.243,3.94952,-0.13,,LNLGIS,,,,,,,,-7.8274,4.79147,0.152751,4.79147,122.396,2.71284,0.08,,,,,,,
ISR,2019,,,,,,,-0.0881431,0.0351159,8.06829,2.42049,122.243,3.94952,-0.13,,LNLGOGIS,,,,,,,,,,,,,,,-8.84886,4.58229,-0.868711,4.58229,121.374,2.3235,0.21
ISR,2020,-7.47095,4.31212,0.52184,4.31212,114.409,1.73079,-0.0755053,0.0603915,8.06829,2.42049,113.887,3.94952,0.99,0.0,IS,,,,,,,,,,,,,,,,,,,,,
ISR,2020,,,,,,,-0.0755053,0.0603915,8.06829,2.42049,113.887,3.94952,0.99,,LNLG,-5.4153,5.19679,2.57749,5.19679,116.464,3.37756,0.04,,,,,,,,,,,,,,
ISR,2020,,,,,,,-0.0755053,0.0603915,8.06829,2.42049,113.887,3.94952,0.99,,LNLGIS,,,,,,,,-6.67784,6.36429,1.31494,6.36429,115.202,4.99054,0.08,,,,,,,
ISR,2020,,,,,,,-0.0755053,0.0603915,8.06829,2.42049,113.887,3.94952,0.99,,LNLGOGIS,,,,,,,,,,,,,,,-7.47873,5.32526,0.514057,5.32526,114.401,3.57206,0.21
ISR,mean,-6.31062,4.95856,1.68216,4.32723,114.698,1.9063,-0.0755053,0.0603915,8.06829,2.42049,113.015,3.88471,0.44,0.0,IS,,,,,,,,,,,,,,,,,,,,,
ISR,mean,,,,,,,-0.0755053,0.0603915,8.06829,2.42049,113.015,3.88471,0.44,,LNLG,-5.42572,6.07198,2.56706,5.56835,115.582,3.98943,0.04,,,,,,,,,,,,,,
ISR,mean,,,,,,,-0.0755053,0.0603915,8.06829,2.42049,113.015,3.88471,0.44,,LNLGIS,,,,,,,,-6.54554,6.99004,1.44724,6.5573,114.463,5.28273,0.08,,,,,,,
ISR,mean,,,,,,,-0.0755053,0.0603915,8.06829,2.42049,113.015,3.88471,0.44,,LNLGOGIS,,,,,,,,,,,,,,,-7.90155,5.808,0.0912312,5.27925,113.107,3.57485,0.21
ITA,2015,-90.3664,67.8563,-85.3135,67.8563,263.813,67.5361,-20.5648,9.9459,25.6176,7.68529,349.127,6.5846,-0.56,0.43,IS,,,,,,,,,,,,,,,,,,,,,
ITA,2015,,,,,,,-20.5648,9.9459,25.6176,7.68529,349.127,6.5846,-0.56,,LNLG,-121.976,56.8787,-116.924,56.8787,232.203,56.4962,0.47,,,,,,,,,,,,,,
ITA,2015,,,,,,,-20.5648,9.9459,25.6176,7.68529,349.127,6.5846,-0.56,,LNLGIS,,,,,,,,-148.0,77.6009,-142.947,77.6009,206.18,77.321,0.55,,,,,,,
ITA,2015,,,,,,,-20.5648,9.9459,25.6176,7.68529,349.127,6.5846,-0.56,,LNLGOGIS,,,,,,,,,,,,,,,-187.017,91.2263,-181.964,91.2263,167.162,90.9884,0.5
ITA,2016,-108.848,91.5343,-101.016,91.5343,246.362,91.3035,-17.7858,4.38791,25.6176,7.68529,347.378,6.49675,-0.19,0.43,IS,,,,,,,,,,,,,,,,,,,,,
ITA,2016,,,,,,,-17.7858,4.38791,25.6176,7.68529,347.378,6.49675,-0.19,,LNLG,-122.265,68.9662,-114.434,68.9662,232.944,68.6595,0.47,,,,,,,,,,,,,,
ITA,2016,,,,,,,-17.7858,4.38791,25.6176,7.68529,347.378,6.49675,-0.19,,LNLGIS,,,,,,,,-142.696,91.1459,-134.864,91.1459,212.513,90.9141,0.55,,,,,,,
ITA,2016,,,,,,,-17.7858,4.38791,25.6176,7.68529,347.378,6.49675,-0.19,,LNLGOGIS,,,,,,,,,,,,,,,-159.726,72.5945,-151.894,72.5945,195.484,72.3032,0.5
ITA,2017,-77.296,73.5113,-68.1986,73.5113,275.953,73.2271,-16.5202,1.85681,25.6176,7.68529,344.152,6.45832,-0.42,0.43,IS,,,,,,,,,,,,,,,,,,,,,
ITA,2017,,,,,,,-16.5202,1.85681,25.6176,7.68529,344.152,6.45832,-0.42,,LNLG,-120.504,34.1236,-111.407,34.1236,232.744,33.5069,0.47,,,,,,,,,,,,,,
ITA,2017,,,,,,,-16.5202,1.85681,25.6176,7.68529,344.152,6.45832,-0.42,,LNLGIS,,,,,,,,-122.61,64.2984,-113.513,64.2984,230.639,63.9732,0.55,,,,,,,
ITA,2017,,,,,,,-16.5202,1.85681,25.6176,7.68529,344.152,6.45832,-0.42,,LNLGOGIS,,,,,,,,,,,,,,,-192.925,117.76,-183.827,117.76,160.324,117.583,0.5
ITA,2018,-60.9258,69.9662,-52.852,69.9662,287.029,69.6675,-17.5438,3.904,25.6176,7.68529,339.882,6.45832,-0.12,0.43,IS,,,,,,,,,,,,,,,,,,,,,
ITA,2018,,,,,,,-17.5438,3.904,25.6176,7.68529,339.882,6.45832,-0.12,,LNLG,-72.0752,67.8973,-64.0014,67.8973,275.88,67.5894,0.47,,,,,,,,,,,,,,
ITA,2018,,,,,,,-17.5438,3.904,25.6176,7.68529,339.882,6.45832,-0.12,,LNLGIS,,,,,,,,-69.5855,57.9148,-61.5117,57.9148,278.37,57.5536,0.55,,,,,,,
ITA,2018,,,,,,,-17.5438,3.904,25.6176,7.68529,339.882,6.45832,-0.12,,LNLGOGIS,,,,,,,,,,,,,,,-71.3369,54.334,-63.2631,54.334,276.618,53.9488,0.5
ITA,2019,-39.9855,128.453,-32.0653,128.453,298.708,128.284,-17.6974,4.21103,25.6176,7.68529,330.773,6.5846,-0.3,0.43,IS,,,,,,,,,,,,,,,,,,,,,
ITA,2019,,,,,,,-17.6974,4.21103,25.6176,7.68529,330.773,6.5846,-0.3,,LNLG,-69.4711,80.2236,-61.5508,80.2236,269.222,79.953,0.47,,,,,,,,,,,,,,
ITA,2019,,,,,,,-17.6974,4.21103,25.6176,7.68529,330.773,6.5846,-0.3,,LNLGIS,,,,,,,,-86.5483,94.2788,-78.6281,94.2788,252.145,94.0486,0.55,,,,,,,
ITA,2019,,,,,,,-17.6974,4.21103,25.6176,7.68529,330.773,6.5846,-0.3,,LNLGOGIS,,,,,,,,,,,,,,,-105.296,63.6196,-97.3755,63.6196,233.397,63.278,0.5
ITA,2020,-92.2658,38.0648,-84.6706,38.0648,216.141,37.4909,-18.0224,4.86113,25.6176,7.68529,300.811,6.5846,-0.42,0.43,IS,,,,,,,,,,,,,,,,,,,,,
ITA,2020,,,,,,,-18.0224,4.86113,25.6176,7.68529,300.811,6.5846,-0.42,,LNLG,-109.444,61.423,-101.849,61.423,198.963,61.069,0.47,,,,,,,,,,,,,,
ITA,2020,,,,,,,-18.0224,4.86113,25.6176,7.68529,300.811,6.5846,-0.42,,LNLGIS,,,,,,,,-95.589,104.236,-87.9937,104.236,212.818,104.028,0.55,,,,,,,
ITA,2020,,,,,,,-18.0224,4.86113,25.6176,7.68529,300.811,6.5846,-0.42,,LNLGOGIS,,,,,,,,,,,,,,,-126.415,86.3592,-118.82,86.3592,181.992,86.1078,0.5
ITA,mean,-84.1651,76.4436,-76.5699,75.9008,258.784,75.6196,-18.0224,4.86113,25.6176,7.68529,335.354,6.52786,-0.61,0.43,IS,,,,,,,,,,,,,,,,,,,,,
ITA,mean,,,,,,,-18.0224,4.86113,25.6176,7.68529,335.354,6.52786,-0.61,,LNLG,-115.747,54.771,-108.152,54.0109,227.201,53.6149,0.47,,,,,,,,,,,,,,
ITA,mean,,,,,,,-18.0224,4.86113,25.6176,7.68529,335.354,6.52786,-0.61,,LNLGIS,,,,,,,,-84.657,81.3262,-77.0618,80.8162,258.292,80.5521,0.55,,,,,,,
ITA,mean,,,,,,,-18.0224,4.86113,25.6176,7.68529,335.354,6.52786,-0.61,,LNLGOGIS,,,,,,,,,,,,,,,-131.477,77.748,-123.882,77.2144,211.472,76.9379,0.5
JAM,2015,0.624418,2.834,1.3099,2.834,10.705,2.72147,-0.571245,0.555939,1.25673,0.377019,9.39513,0.790662,0.21,0.03,IS,,,,,,,,,,,,,,,,,,,,,
JAM,2015,,,,,,,-0.571245,0.555939,1.25673,0.377019,9.39513,0.790662,0.21,,LNLG,1.24317,1.77066,1.92866,1.77066,11.3238,1.58433,0.04,,,,,,,,,,,,,,
JAM,2015,,,,,,,-0.571245,0.555939,1.25673,0.377019,9.39513,0.790662,0.21,,LNLGIS,,,,,,,,1.80984,1.73663,2.49533,1.73663,11.8905,1.5462,-0.03,,,,,,,
JAM,2015,,,,,,,-0.571245,0.555939,1.25673,0.377019,9.39513,0.790662,0.21,,LNLGOGIS,,,,,,,,,,,,,,,1.07031,1.76313,1.7558,1.76313,11.1509,1.5759,0.04
JAM,2016,0.648374,1.55439,1.15556,1.55439,10.502,1.32193,-0.749542,0.199346,1.25673,0.377019,9.34642,0.817696,0.55,0.03,IS,,,,,,,,,,,,,,,,,,,,,
JAM,2016,,,,,,,-0.749542,0.199346,1.25673,0.377019,9.34642,0.817696,0.55,,LNLG,1.74945,1.48869,2.25663,1.48869,11.6031,1.24402,0.04,,,,,,,,,,,,,,
JAM,2016,,,,,,,-0.749542,0.199346,1.25673,0.377019,9.34642,0.817696,0.55,,LNLGIS,,,,,,,,1.11478,1.27218,1.62197,1.27218,10.9684,0.974585,-0.03,,,,,,,
JAM,2016,,,,,,,-0.749542,0.199346,1.25673,0.377019,9.34642,0.817696,0.55,,LNLGOGIS,,,,,,,,,,,,,,,1.01739,1.07653,1.52458,1.07653,10.871,0.7002,0.04
JAM,2017,1.39726,1.41082,1.90721,1.41082,11.2446,1.1712,-0.746788,0.204853,1.25673,0.377019,9.33738,0.786588,-0.2,0.03,IS,,,,,,,,,,,,,,,,,,,,,
JAM,2017,,,,,,,-0.746788,0.204853,1.25673,0.377019,9.33738,0.786588,-0.2,,LNLG,1.14246,1.89329,1.6524,1.89329,10.9898,1.72215,0.04,,,,,,,,,,,,,,
JAM,2017,,,,,,,-0.746788,0.204853,1.25673,0.377019,9.33738,0.786588,-0.2,,LNLGIS,,,,,,,,1.04153,2.43417,1.55147,2.43417,10.8889,2.30358,-0.03,,,,,,,
JAM,2017,,,,,,,-0.746788,0.204853,1.25673,0.377019,9.33738,0.786588,-0.2,,LNLGOGIS,,,,,,,,,,,,,,,0.98212,2.03259,1.49206,2.03259,10.8294,1.87422,0.04
JAM,2018,0.778952,2.05439,1.36531,2.05439,10.9003,1.89785,-0.670369,0.357692,1.25673,0.377019,9.53503,0.786588,0.19,0.03,IS,,,,,,,,,,,,,,,,,,,,,
JAM,2018,,,,,,,-0.670369,0.357692,1.25673,0.377019,9.53503,0.786588,0.19,,LNLG,1.13921,1.98689,1.72557,1.98689,11.2606,1.82456,0.04,,,,,,,,,,,,,,
JAM,2018,,,,,,,-0.670369,0.357692,1.25673,0.377019,9.53503,0.786588,0.19,,LNLGIS,,,,,,,,0.89385,1.75621,1.48021,1.75621,11.0152,1.57021,-0.03,,,,,,,
JAM,2018,,,,,,,-0.670369,0.357692,1.25673,0.377019,9.53503,0.786588,0.19,,LNLGOGIS,,,,,,,,,,,,,,,2.11696,1.76096,2.70332,1.76096,12.2384,1.57552,0.04
JAM,2019,-0.351911,2.47632,0.309481,2.47632,10.0865,2.34671,-0.595338,0.507753,1.25673,0.377019,9.77701,0.790662,0.28,0.03,IS,,,,,,,,,,,,,,,,,,,,,
JAM,2019,,,,,,,-0.595338,0.507753,1.25673,0.377019,9.77701,0.790662,0.28,,LNLG,0.591057,1.6685,1.25245,1.6685,11.0295,1.46927,0.04,,,,,,,,,,,,,,
JAM,2019,,,,,,,-0.595338,0.507753,1.25673,0.377019,9.77701,0.790662,0.28,,LNLGIS,,,,,,,,0.86793,1.80798,1.52932,1.80798,11.3063,1.62593,-0.03,,,,,,,
JAM,2019,,,,,,,-0.595338,0.507753,1.25673,0.377019,9.77701,0.790662,0.28,,LNLGOGIS,,,,,,,,,,,,,,,1.06601,1.50623,1.72741,1.50623,11.5044,1.28203,0.04
JAM,2020,0.159908,2.26716,0.749981,2.26716,9.61718,2.12482,-0.666656,0.365116,1.25673,0.377019,8.8672,0.790662,0.53,0.03,IS,,,,,,,,,,,,,,,,,,,,,
JAM,2020,,,,,,,-0.666656,0.365116,1.25673,0.377019,8.8672,0.790662,0.53,,LNLG,1.04736,2.19496,1.63743,2.19496,10.5046,2.04761,0.04,,,,,,,,,,,,,,
JAM,2020,,,,,,,-0.666656,0.365116,1.25673,0.377019,8.8672,0.790662,0.53,,LNLGIS,,,,,,,,1.49778,2.74178,2.08785,2.74178,10.9551,2.62531,-0.03,,,,,,,
JAM,2020,,,,,,,-0.666656,0.365116,1.25673,0.377019,8.8672,0.790662,0.53,,LNLGOGIS,,,,,,,,,,,,,,,1.72608,1.31073,2.31615,1.31073,11.1834,1.0454,0.04
JAM,mean,0.716574,1.64577,1.30665,1.55984,10.683,1.34275,-0.666656,0.365116,1.25673,0.377019,9.37636,0.79381,0.13,0.03,IS,,,,,,,,,,,,,,,,,,,,,
JAM,mean,,,,,,,-0.666656,0.365116,1.25673,0.377019,9.37636,0.79381,0.13,,LNLG,1.11935,1.37414,1.70943,1.26996,11.0858,0.991294,0.04,,,,,,,,,,,,,,
JAM,mean,,,,,,,-0.666656,0.365116,1.25673,0.377019,9.37636,0.79381,0.13,,LNLGIS,,,,,,,,1.049,1.46562,1.63907,1.36842,11.0154,1.11465,-0.03,,,,,,,
JAM,mean,,,,,,,-0.666656,0.365116,1.25673,0.377019,9.37636,0.79381,0.13,,LNLGOGIS,,,,,,,,,,,,,,,1.44829,1.51074,2.03836,1.41665,11.4147,1.17335,0.04
JOR,2015,-4.07748,3.36531,0.481487,3.36531,25.3763,2.18516,-0.296309,0.284653,4.85528,1.45658,24.8948,2.55937,0.22,0.0,IS,,,,,,,,,,,,,,,,,,,,,
JOR,2015,,,,,,,-0.296309,0.284653,4.85528,1.45658,24.8948,2.55937,0.22,,LNLG,-3.01272,6.97787,1.54625,6.97787,26.4411,6.49155,0.0,,,,,,,,,,,,,,
JOR,2015,,,,,,,-0.296309,0.284653,4.85528,1.45658,24.8948,2.55937,0.22,,LNLGIS,,,,,,,,-1.21127,5.02903,3.3477,5.02903,28.2425,4.32906,0.16,,,,,,,
JOR,2015,,,,,,,-0.296309,0.284653,4.85528,1.45658,24.8948,2.55937,0.22,,LNLGOGIS,,,,,,,,,,,,,,,-1.67349,6.08599,2.88548,6.08599,27.7803,5.52168,0.13
JOR,2016,-3.96876,2.90632,0.60487,2.90632,25.9886,1.59072,-0.281644,0.313983,4.85528,1.45658,25.3837,2.43235,0.15,0.0,IS,,,,,,,,,,,,,,,,,,,,,
JOR,2016,,,,,,,-0.281644,0.313983,4.85528,1.45658,25.3837,2.43235,0.15,,LNLG,-3.41899,6.59494,1.15464,6.59494,26.5383,6.13,0.0,,,,,,,,,,,,,,
JOR,2016,,,,,,,-0.281644,0.313983,4.85528,1.45658,25.3837,2.43235,0.15,,LNLGIS,,,,,,,,-3.79355,5.66865,0.78008,5.66865,26.1638,5.12028,0.16,,,,,,,
JOR,2016,,,,,,,-0.281644,0.313983,4.85528,1.45658,25.3837,2.43235,0.15,,LNLGOGIS,,,,,,,,,,,,,,,-3.90441,3.33894,0.669223,3.33894,26.0529,2.2874,0.13
JOR,2017,-4.02715,2.98804,0.556256,2.98804,26.8978,1.48922,-0.271868,0.333537,4.85528,1.45658,26.3416,2.59048,1.03,0.0,IS,,,,,,,,,,,,,,,,,,,,,
JOR,2017,,,,,,,-0.271868,0.333537,4.85528,1.45658,26.3416,2.59048,1.03,,LNLG,-1.56073,5.08668,3.02267,5.08668,29.3643,4.37763,0.0,,,,,,,,,,,,,,
JOR,2017,,,,,,,-0.271868,0.333537,4.85528,1.45658,26.3416,2.59048,1.03,,LNLGIS,,,,,,,,-3.75766,5.58563,0.825748,5.58563,27.1673,4.9486,0.16,,,,,,,
JOR,2017,,,,,,,-0.271868,0.333537,4.85528,1.45658,26.3416,2.59048,1.03,,LNLGOGIS,,,,,,,,,,,,,,,-3.28695,4.01746,1.29646,4.01746,27.6381,3.07073,0.13
JOR,2018,-3.72995,2.83648,0.814354,2.83648,27.6863,1.15543,-0.310974,0.255323,4.85528,1.45658,26.8719,2.59048,0.45,0.0,IS,,,,,,,,,,,,,,,,,,,,,
JOR,2018,,,,,,,-0.310974,0.255323,4.85528,1.45658,26.8719,2.59048,0.45,,LNLG,-2.94449,4.06035,1.59982,4.06035,28.4718,3.12664,0.0,,,,,,,,,,,,,,
JOR,2018,,,,,,,-0.310974,0.255323,4.85528,1.45658,26.8719,2.59048,0.45,,LNLGIS,,,,,,,,-3.52166,4.09609,1.02265,4.09609,27.8946,3.17291,0.16,,,,,,,
JOR,2018,,,,,,,-0.310974,0.255323,4.85528,1.45658,26.8719,2.59048,0.45,,LNLGOGIS,,,,,,,,,,,,,,,-4.65971,3.35078,-0.115414,3.35078,26.7565,2.12535,0.13
JOR,2019,-3.86957,2.74103,0.63807,2.74103,28.7632,0.98125,-0.347637,0.181998,4.85528,1.45658,28.1251,2.55937,-0.14,0.0,IS,,,,,,,,,,,,,,,,,,,,,
JOR,2019,,,,,,,-0.347637,0.181998,4.85528,1.45658,28.1251,2.55937,-0.14,,LNLG,-4.29522,3.83392,0.212422,3.83392,28.3376,2.85456,0.0,,,,,,,,,,,,,,
JOR,2019,,,,,,,-0.347637,0.181998,4.85528,1.45658,28.1251,2.55937,-0.14,,LNLGIS,,,,,,,,-4.53766,4.06272,-0.0300225,4.06272,28.0951,3.1552,0.16,,,,,,,
JOR,2019,,,,,,,-0.347637,0.181998,4.85528,1.45658,28.1251,2.55937,-0.14,,LNLGOGIS,,,,,,,,,,,,,,,-5.42339,3.01576,-0.91575,3.01576,27.2094,1.59513,0.13
JOR,2020,-4.0611,3.11518,0.492493,3.11518,26.5675,1.77594,-0.301687,0.273899,4.85528,1.45658,26.075,2.55937,0.33,0.0,IS,,,,,,,,,,,,,,,,,,,,,
JOR,2020,,,,,,,-0.301687,0.273899,4.85528,1.45658,26.075,2.55937,0.33,,LNLG,-3.56459,3.69491,0.988998,3.69491,27.064,2.66495,0.0,,,,,,,,,,,,,,
JOR,2020,,,,,,,-0.301687,0.273899,4.85528,1.45658,26.075,2.55937,0.33,,LNLGIS,,,,,,,,-3.14123,3.81,1.41236,3.81,27.4873,2.82236,0.16,,,,,,,
JOR,2020,,,,,,,-0.301687,0.273899,4.85528,1.45658,26.075,2.55937,0.33,,LNLGOGIS,,,,,,,,,,,,,,,-4.8743,2.8982,-0.320711,2.8982,25.7542,1.35985,0.13
JOR,mean,-3.90104,3.25045,0.652552,2.89288,26.9346,1.36878,-0.301687,0.273899,4.85528,1.45658,26.282,2.54857,0.22,0.0,IS,,,,,,,,,,,,,,,,,,,,,
JOR,mean,,,,,,,-0.301687,0.273899,4.85528,1.45658,26.282,2.54857,0.22,,LNLG,-3.54735,4.16166,1.00624,3.8888,27.2883,2.93726,0.0,,,,,,,,,,,,,,
JOR,mean,,,,,,,-0.301687,0.273899,4.85528,1.45658,26.282,2.54857,0.22,,LNLGIS,,,,,,,,-3.76687,4.81835,0.78672,4.58474,27.0687,3.81112,0.16,,,,,,,
JOR,mean,,,,,,,-0.301687,0.273899,4.85528,1.45658,26.282,2.54857,0.22,,LNLGOGIS,,,,,,,,,,,,,,,-4.0199,3.41799,0.533688,3.07993,26.8157,1.72938,0.13
JPN,2015,-190.477,168.968,-185.592,168.968,1037.71,167.33,-58.0412,15.3386,62.9264,18.8779,1223.3,23.4672,-0.05,0.38,IS,,,,,,,,,,,,,,,,,,,,,
JPN,2015,,,,,,,-58.0412,15.3386,62.9264,18.8779,1223.3,23.4672,-0.05,,LNLG,-197.636,111.859,-192.751,111.859,1030.55,109.369,0.04,,,,,,,,,,,,,,
JPN,2015,,,,,,,-58.0412,15.3386,62.9264,18.8779,1223.3,23.4672,-0.05,,LNLGIS,,,,,,,,-212.819,207.853,-207.934,207.853,1015.36,206.524,0.42,,,,,,,
JPN,2015,,,,,,,-58.0412,15.3386,62.9264,18.8779,1223.3,23.4672,-0.05,,LNLGOGIS,,,,,,,,,,,,,,,-160.255,143.504,-155.37,143.504,1067.93,141.572,0.48
JPN,2016,-169.911,154.419,-165.79,154.419,1038.81,152.706,-58.8061,16.8684,62.9264,18.8779,1204.6,22.9384,0.75,0.38,IS,,,,,,,,,,,,,,,,,,,,,
JPN,2016,,,,,,,-58.8061,16.8684,62.9264,18.8779,1204.6,22.9384,0.75,,LNLG,-90.2775,114.767,-86.1572,114.767,1118.44,112.451,0.04,,,,,,,,,,,,,,
JPN,2016,,,,,,,-58.8061,16.8684,62.9264,18.8779,1204.6,22.9384,0.75,,LNLGIS,,,,,,,,-201.89,173.144,-197.77,173.144,1006.83,171.617,0.42,,,,,,,
JPN,2016,,,,,,,-58.8061,16.8684,62.9264,18.8779,1204.6,22.9384,0.75,,LNLGOGIS,,,,,,,,,,,,,,,-148.242,123.644,-144.122,123.644,1060.48,121.498,0.48
JPN,2017,-230.03,131.879,-220.33,131.879,982.276,129.856,-53.226,5.7081,62.9264,18.8779,1202.61,23.0108,0.57,0.38,IS,,,,,,,,,,,,,,,,,,,,,
JPN,2017,,,,,,,-53.226,5.7081,62.9264,18.8779,1202.61,23.0108,0.57,,LNLG,-193.212,93.5453,-183.511,93.5453,1019.09,90.671,0.04,,,,,,,,,,,,,,
JPN,2017,,,,,,,-53.226,5.7081,62.9264,18.8779,1202.61,23.0108,0.57,,LNLGIS,,,,,,,,-264.502,95.3675,-254.802,95.3675,947.803,92.5498,0.42,,,,,,,
JPN,2017,,,,,,,-53.226,5.7081,62.9264,18.8779,1202.61,23.0108,0.57,,LNLGOGIS,,,,,,,,,,,,,,,-145.836,194.241,-136.136,194.241,1066.47,192.873,0.48
JPN,2018,-246.25,176.209,-244.79,176.209,932.582,174.7,-61.4657,22.1876,62.9264,18.8779,1177.37,23.0108,1.37,0.38,IS,,,,,,,,,,,,,,,,,,,,,
JPN,2018,,,,,,,-61.4657,22.1876,62.9264,18.8779,1177.37,23.0108,1.37,,LNLG,-100.622,93.6803,-99.1616,93.6803,1078.21,90.8103,0.04,,,,,,,,,,,,,,
JPN,2018,,,,,,,-61.4657,22.1876,62.9264,18.8779,1177.37,23.0108,1.37,,LNLGIS,,,,,,,,-117.552,138.717,-116.091,138.717,1061.28,136.795,0.42,,,,,,,
JPN,2018,,,,,,,-61.4657,22.1876,62.9264,18.8779,1177.37,23.0108,1.37,,LNLGOGIS,,,,,,,,,,,,,,,-132.974,119.583,-131.513,119.583,1045.86,117.348,0.48
JPN,2019,-217.479,182.008,-206.301,182.008,941.667,180.489,-51.7483,2.75278,62.9264,18.8779,1147.97,23.4672,0.93,0.38,IS,,,,,,,,,,,,,,,,,,,,,
JPN,2019,,,,,,,-51.7483,2.75278,62.9264,18.8779,1147.97,23.4672,0.93,,LNLG,-135.882,93.2941,-124.704,93.2941,1023.26,90.2944,0.04,,,,,,,,,,,,,,
JPN,2019,,,,,,,-51.7483,2.75278,62.9264,18.8779,1147.97,23.4672,0.93,,LNLGIS,,,,,,,,-228.009,216.552,-216.831,216.552,931.137,215.276,0.42,,,,,,,
JPN,2019,,,,,,,-51.7483,2.75278,62.9264,18.8779,1147.97,23.4672,0.93,,LNLGOGIS,,,,,,,,,,,,,,,-180.171,218.353,-168.993,218.353,978.974,217.088,0.48
JPN,2020,-135.006,107.187,-128.737,107.187,946.481,104.587,-56.6575,12.5711,62.9264,18.8779,1075.22,23.4672,-0.34,0.38,IS,,,,,,,,,,,,,,,,,,,,,
JPN,2020,,,,,,,-56.6575,12.5711,62.9264,18.8779,1075.22,23.4672,-0.34,,LNLG,-172.128,119.33,-165.859,119.33,909.359,117.0,0.04,,,,,,,,,,,,,,
JPN,2020,,,,,,,-56.6575,12.5711,62.9264,18.8779,1075.22,23.4672,-0.34,,LNLGIS,,,,,,,,-163.498,124.233,-157.229,124.233,917.99,121.996,0.42,,,,,,,
JPN,2020,,,,,,,-56.6575,12.5711,62.9264,18.8779,1075.22,23.4672,-0.34,,LNLGOGIS,,,,,,,,,,,,,,,-146.814,168.708,-140.545,168.708,934.674,167.068,0.48
JPN,mean,-212.26,181.841,-205.991,180.421,965.852,178.92,-56.6575,12.5711,62.9264,18.8779,1171.84,23.2269,0.35,0.38,IS,,,,,,,,,,,,,,,,,,,,,
